player,rating,match_string,match_link
R. Kristensen,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
P. Højbjerg,6.7,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
T. Delaney,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
C. Eriksen,7.2,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
J. Mæhle,6.4,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Andreas Skov Olsen,6.5,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Kasper Dolberg,6.5,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Dylan Bronn,7.0,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Yassine Meriah,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Montassar Talbi,7.2,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Mohamed Dräger,6.7,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Aissa Laïdouni,7.2,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Ali Abdi,7.3,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Anis Ben Slimane,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Issam Jebali,6.5,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Mikkel Damsgaard,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Mathias Jensen,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Jesper Lindstrøm,6.2,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Andreas Cornelius,7.0,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Naïm Sliti,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Hannibal Mejbri,6.8,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Taha Yassine Khenissi,6.5,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Wajdi Kechrida,6.9,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Ferjani Sassi,6.4,"World Championship, Gr. D, Round 1: Denmark vs Tunisia",https://www.sofascore.com/football/match/tunisia-denmark/BObsEUb#id:10230576
Guillermo Ochoa,7.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Hirving Lozano,7.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Jesús Gallardo,7.5,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Wojciech Szczęsny,7.7,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Piotr Zieliński,7.3,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Kamil Glik,6.9,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Jorge Sánchez,6.5,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
César Montes,6.9,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Héctor Moreno,6.3,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Héctor Herrera,7.0,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Edson Álvarez,7.1,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Luis Chávez,7.3,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Henry Martín,6.4,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Alexis Vega,6.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Bartosz Bereszyński,6.4,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Jakub Kiwior,6.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
M. Cash,6.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
J. Kamiński,6.7,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
G. Krychowiak,6.7,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
S. Szymański,6.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
N. Zalewski,6.5,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Robert Lewandowski,6.9,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Carlos Rodríguez,6.6,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Raúl Jiménez,6.6,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Uriel Antuna,6.7,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Krystian Bielik,6.7,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Przemysław Frankowski,6.8,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Arkadiusz Milik,6.4,"World Championship, Gr. C, Round 1: Mexico vs Poland",https://www.sofascore.com/football/match/mexico-poland/dUbsGVb#id:10230565
Nayef Aguerd,7.3,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Sofyan Amrabat,7.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Achraf Hakimi,7.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Dejan Lovren,8.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Joško Gvardiol,7.4,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Borna Sosa,7.3,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Bono,7.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Romain Saïss,7.1,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Noussair Mazraoui,7.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Azzedine Ounahi,7.0,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Selim Amallah,6.9,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Hakim Ziyech,6.8,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Youssef En-Nesyri,6.9,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Sofiane Boufal,6.2,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Dominik Livaković,7.3,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Josip Juranović,7.1,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Luka Modrić,7.1,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Marcelo Brozović,7.0,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Mateo Kovačić,6.7,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Nikola Vlašić,6.0,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Andrej Kramarić,6.3,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Ivan Perišić,6.9,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Yahia Attiyat Allah,6.6,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Abdessamad Ezzalzouli,6.4,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Abderrazak Hamdallah,6.4,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Abdelhamid Sabiri,6.4,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Mario Pašalić,6.6,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Marko Livaja,6.6,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Lovro Majer,6.5,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Mislav Oršić,,"World Championship, Gr. F, Round 1: Morocco vs Croatia",https://www.sofascore.com/football/match/morocco-croatia/pUbsDVb#id:10230570
Toby Alderweireld,8.2,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Thibaut Courtois,8.2,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Leander Dendoncker,7.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Richie Laryea,7.3,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Stephen Eustaquio,7.1,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Junior Hoilett,6.9,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Jan Vertonghen,7.0,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Timothy Castagne,6.7,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Youri Tielemans,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Axel Witsel,7.2,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Yannick Carrasco,6.3,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Kevin De Bruyne,7.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Eden Hazard,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Michy Batshuayi,7.4,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Milan Borjan,6.6,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Alistair Johnston,6.6,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Steven Vitória,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Kamal Miller,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Atiba Hutchinson,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Alphonso Davies,6.4,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Tajon Buchanan,6.4,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Jonathan David,6.2,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Thomas Meunier,6.7,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Amadou Onana,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Leandro Trossard,6.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Loïs Openda,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Ismael Koné,6.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Cyle Larin,6.8,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Sam Adekugbe,6.7,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Liam Millar,6.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Jonathan Osorio,6.5,"World Championship, Gr. F, Round 1: Belgium vs Canada",https://www.sofascore.com/football/match/canada-belgium/rUbscVb#id:10230559
Yann Sommer,8.2,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Silvan Widmer,7.5,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Nico Elvedi,7.3,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Jean-Charles Castelletto,7.3,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Bryan Mbeumo,7.2,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Martin Hongla,7.2,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Manuel Akanji,6.9,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Ricardo Rodríguez,6.9,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Remo Freuler,6.8,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Granit Xhaka,7.0,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Xherdan Shaqiri,7.0,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Djibril Sow,6.6,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Ruben Vargas,6.7,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Breel Embolo,7.0,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
André Onana,6.7,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Collins Fai,6.7,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Nicolas N'Koulou,6.9,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Nouhou Tolo,6.9,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Frank Anguissa,7.0,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Samuel Oum Gouet,6.8,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Eric Maxim Choupo-Moting,6.8,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Karl Toko Ekambi,6.2,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Fabian Frei,6.4,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Noah Okafor,6.6,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Haris Seferović,6.5,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Fabian Rieder,6.7,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Eray Cömert,,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Gaël Ondoua,6.5,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Georges-Kévin N'Koudou,6.1,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Vincent Aboubakar,6.6,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
Nicolas Moumie Ngamaleu,6.4,"World Championship, Gr. G, Round 1: Switzerland vs Cameroon",https://www.sofascore.com/football/match/cameroon-switzerland/ZTbsbVb#id:10230569
José María Giménez,7.7,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Diego Godín,7.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Federico Valverde,7.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Moon-hwan Kim,7.3,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Jin-su Kim,7.3,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Min-jae Kim,7.2,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Sergio Rochet,6.8,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Martín Cáceres,6.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Mathías Olivera,7.5,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Rodrigo Bentancur,7.3,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Matías Vecino,7.2,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Facundo Pellistri,6.5,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Luis Suárez,6.5,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Darwin Núñez,6.3,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Seung-gyu Kim,7.2,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Young-Gwon Kim,7.1,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
In-Beom Hwang,6.8,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Woo-Young Jung,6.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Sang-Ho Na,5.9,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Jae-sung Lee,6.8,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Heung-min Son,6.8,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Ui-Jo Hwang,6.3,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Edinson Cavani,6.8,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Nicolás de la Cruz,6.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Matías Viña,6.7,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Guillermo Varela,6.5,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Jun-ho Son,6.6,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Gue-sung Cho,6.5,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Kang-in Lee,6.7,"World Championship, Gr. H, Round 1: Uruguay vs South Korea",https://www.sofascore.com/football/match/south-korea-uruguay/AUbsKUb#id:10230530
Abdelkarim Hassan,6.9,"World Championship, Gr. A, Round 1: Qatar vs Ecuador",https://www.sofascore.com/football/match/qatar-ecuador/hVbsRVb#id:10230541
Hassan Al Haydos,6.8,"World Championship, Gr. A, Round 1: Qatar vs Ecuador",https://www.sofascore.com/football/match/qatar-ecuador/hVbsRVb#id:10230541
Mohammed Muntari,6.8,"World Championship, Gr. A, Round 1: Qatar vs Ecuador",https://www.sofascore.com/football/match/qatar-ecuador/hVbsRVb#id:10230541
