player,rating,match_string,match_link
Giorgi Chakvetadze,6.9,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Otar Kiteishvili,6.9,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Giorgi Kochorashvili,7.0,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Diogo Costa,6.6,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
António Silva,6.2,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Danilo Pereira,6.8,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Diogo Dalot,7.4,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
João Palhinha,7.2,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
João Neves,6.8,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Pedro Neto,7.2,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Cristiano Ronaldo,6.3,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Georgiy Tsitaishvili,6.6,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Solomon Kvirkvelia,6.7,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Anzor Mekvabishvili,6.6,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Zuriko Davitashvili,6.6,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Rúben Neves,6.6,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Nélson Semedo,6.4,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Gonçalo Ramos,6.7,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Matheus Nunes,7.0,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Diogo Jota,6.3,"Euro, Group F, Round 3: Georgia vs Portugal",https://www.sofascore.com/football/match/georgia-portugal/eUbsnVb#id:12198161
Hakan Çalhanoğlu,7.2,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Ferdi Kadıoğlu,6.9,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
İsmail Yüksek,6.8,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Bernardo Silva,8.2,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Bruno Fernandes,7.9,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Cristiano Ronaldo,7.7,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Altay Bayındır,6.1,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Zeki Çelik,6.3,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Samet Akaydın,6.3,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Abdülkerim Bardakcı,6.3,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Kaan Ayhan,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Yunus Akgün,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Orkun Kökçü,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Kerem Aktürkoğlu,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Barış Alper Yılmaz,6.6,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Diogo Costa,7.4,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
João Cancelo,6.8,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Rúben Dias,7.0,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Pepe,7.0,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Nuno Mendes,7.4,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Vitinha,7.1,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
João Palhinha,6.8,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Rafael Leão,6.4,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Yusuf Yazıcı,6.6,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Kenan Yıldız,6.7,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Arda Güler,6.6,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Merih Demiral,6.7,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Rúben Neves,7.0,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Pedro Neto,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Nélson Semedo,6.4,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
António Silva,6.5,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
João Neves,6.7,"Euro, Group F, Round 2: Türkiye vs Portugal",https://www.sofascore.com/football/match/portugal-turkey/aUbseUb#id:11873984
Kevin De Bruyne,8.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Koen Casteels,8.0,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Timothy Castagne,7.8,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Florin Niță,8.0,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Andrei Burcă,7.1,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Răzvan Marin,7.1,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Wout Faes,7.3,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Jan Vertonghen,7.3,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Arthur Theate,7.3,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Youri Tielemans,7.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Amadou Onana,6.9,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Dodi Lukebakio,6.9,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Jérémy Doku,7.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Romelu Lukaku,7.1,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Andrei Rațiu,6.5,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Radu Drăguşin,6.7,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Nicușor Bancu,6.4,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Marius Marin,6.8,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Dennis Man,6.4,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Nicolae Stanciu,6.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Valentin Mihăilă,6.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Denis Drăguş,6.4,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Leandro Trossard,6.8,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Yannick Carrasco,6.6,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Orel Mangala,6.9,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Zeno Debast,7.0,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Ianis Hagi,6.5,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Darius Olaru,6.5,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Denis Alibec,6.2,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Deian Sorescu,,"Euro, Group E, Round 2: Belgium vs Romania",https://www.sofascore.com/football/match/belgium-romania/CObsrUb#id:11873980
Kristjan Asllani,7.5,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Mario Mitaj,7.2,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Berat Djimsiti,7.1,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Dani Olmo,8.4,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
David Raya,8.0,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Daniel Vivian,7.8,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Thomas Strakosha,7.1,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Iván Balliu,6.7,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Arlind Ajeti,7.0,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Qazim Laci,6.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Ylber Ramadani,7.1,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Jasir Asani,7.1,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Rey Manaj,6.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Nedim Bajrami,6.2,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Jesús Navas,7.5,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Aymeric Laporte,6.8,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Alejandro Grimaldo,7.8,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Martín Zubimendi,7.0,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Mikel Merino,7.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Ferran Torres,7.5,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Joselu,7.0,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Mikel Oyarzabal,6.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Armando Broja,6.9,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Medon Berisha,6.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Arber Hoxha,7.0,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Ernest Muçi,6.6,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Robin Le Normand,6.7,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Fermín López,6.3,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Álvaro Morata,6.8,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Lamine Yamal,6.5,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Alejandro Baena,6.3,"Euro, Group B, Round 3: Albania vs Spain",https://www.sofascore.com/football/match/spain-albania/PTbsYTb#id:11873904
Josip Stanišić,7.3,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Luka Modrić,7.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Josip Šutalo,7.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Mattia Zaccagni,7.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Riccardo Calafiori,7.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Gianluigi Donnarumma,7.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Dominik Livaković,7.0,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Marin Pongračić,6.9,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Joško Gvardiol,7.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Marcelo Brozović,7.1,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Mateo Kovačić,7.1,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Luka Sučić,7.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Andrej Kramarić,6.9,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Mario Pašalić,6.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Matteo Darmian,6.7,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Alessandro Bastoni,6.9,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Jorginho,7.0,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Giovanni Di Lorenzo,6.8,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Nicolò Barella,7.4,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Lorenzo Pellegrini,7.1,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Federico Dimarco,6.3,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Giacomo Raspadori,7.3,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Mateo Retegui,6.9,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Ante Budimir,6.7,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Ivan Perišić,6.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Luka Ivanušec,6.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Lovro Majer,6.6,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Josip Juranović,6.3,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Davide Frattesi,6.2,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Federico Chiesa,6.7,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Gianluca Scamacca,6.5,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Nicolò Fagioli,6.4,"Euro, Group B, Round 3: Croatia vs Italy",https://www.sofascore.com/football/match/croatia-italy/hUbspUb#id:11873896
Cody Gakpo,7.7,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Tijjani Reijnders,7.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Wout Weghorst,7.2,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Marcel Sabitzer,7.5,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Romano Schmid,7.3,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Christoph Baumgartner,7.3,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Bart Verbruggen,6.7,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Lutsharel Geertruida,6.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Stefan de Vrij,6.2,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Virgil van Dijk,6.6,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Nathan Aké,6.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Jerdy Schouten,6.8,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Joey Veerman,6.2,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Donyell Malen,6.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Memphis Depay,6.9,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Patrick Pentz,6.3,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Stefan Posch,6.9,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Philipp Lienhart,6.6,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Maximilian Wöber,6.9,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Alexander Prass,6.6,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Nicolas Seiwald,6.9,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Florian Grillitsch,6.9,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Patrick Wimmer,6.3,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Marko Arnautović,6.6,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Xavi Simons,7.0,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Micky van de Ven,6.1,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Georginio Wijnaldum,6.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Konrad Laimer,6.4,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Leopold Querfeld,6.6,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Michael Gregoritsch,6.5,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Andreas Weimann,,"Euro, Group D, Round 3: Netherlands vs Austria",https://www.sofascore.com/football/match/austria-netherlands/fUbstUb#id:11873977
Ousmane Dembélé,8.2,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Bradley Barcola,8.1,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Kylian Mbappé,8.0,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Łukasz Skorupski,8.5,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Piotr Zieliński,7.2,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Robert Lewandowski,7.1,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Mike Maignan,7.0,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Jules Koundé,7.0,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Dayot Upamecano,7.2,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
William Saliba,7.0,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Theo Hernández,7.6,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
N'Golo Kanté,7.4,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Aurélien Tchouaméni,6.4,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
Adrien Rabiot,6.4,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
P. Frankowski,6.5,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
J. Bednarek,6.9,"Euro, Group D, Round 3: France vs Poland",https://www.sofascore.com/football/match/poland-france/GObsdUb#id:12198304
