match_id,defending_team,team_name,home_away,defender_id,defender_name,overall_n,overall_avg_x,overall_avg_y,raw_involvement_n,raw_involvement_avg_x,raw_involvement_avg_y,raw_contribution_n,raw_contribution_avg_x,raw_contribution_avg_y,raw_fault_n,raw_fault_avg_x,raw_fault_avg_y,valued_involvement_n,valued_involvement_avg_x,valued_involvement_avg_y,valued_contribution_n,valued_contribution_avg_x,valued_contribution_avg_y,valued_fault_n,valued_fault_avg_x,valued_fault_avg_y,match_team_id,raw_involvement_self_inv,raw_fault_self_inv,raw_contribution_self_inv,valued_involvement_self_inv,valued_contribution_self_inv,valued_fault_self_inv,raw_responsibility_self_inv,raw_fault_r_self_inv,raw_contribution_r_self_inv,valued_responsibility_self_inv,valued_contribution_r_self_inv,valued_fault_r_self_inv,starter
3817,378,Tunisia,away,14019,Yassine Meriah,629,19.61032273,-2.488047695,63,20.80590476,-1.136492063,25,20.01176,-0.46976,38,21.32836842,-1.575131579,63,20.80590476,-1.136492063,25,20.01176,-0.46976,38,21.32836842,-1.575131579,3817_378,7,0,7,0.2639974,0.2639974,0,0,0,0,0,0,0,1
3817,378,Tunisia,away,14022,Aissa Laidouni,580,9.757089655,4.345094828,137,11.77610949,9.078167883,61,12.78444262,12.79462295,76,10.96678947,6.095223684,134,11.90510448,9.718007463,61,12.78444262,12.79462295,73,11.17031507,7.147136986,3817_378,16.63944476,1.119067499,15.52037726,0.495900976,0.487897806,0.00800317,0,0,0,0,0,0,1
3817,378,Tunisia,away,14024,Ferjani Sassi,49,16.21593878,0.950571429,10,15.1545,-4.5943,4,16.15125,-8.89625,6,14.49,-1.726333333,10,15.1545,-4.5943,4,16.15125,-8.89625,6,14.49,-1.726333333,3817_378,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,378,Tunisia,away,14025,Youssef Msakni,530,1.25284717,12.84938113,151,1.549913907,15.48486093,64,2.126953125,18.34640625,87,1.125425287,13.37981609,150,1.657433333,15.61425333,64,2.126953125,18.34640625,86,1.308023256,13.58102326,3817_378,10.34304824,3.291711074,7.051337166,0.100120784,0.071611529,0.028509255,0,0,0,0,0,0,1
3817,378,Tunisia,away,14027,Naim Sliti,176,8.361965909,0.481653409,36,-0.759305556,-5.527055556,11,-3.961545455,-2.743181818,25,0.64968,-6.75196,36,-0.759305556,-5.527055556,11,-3.961545455,-2.743181818,25,0.64968,-6.75196,3817_378,2.99918242,0.869106536,2.130075884,0.011341483,0.01085662,0.000484864,0,0,0,0,0,0,0
3817,378,Tunisia,away,14028,Issam Jebali,530,-4.389522642,2.265696226,188,-5.056393617,3.370930851,77,-3.58574026,3.613311688,111,-6.076576577,3.202792793,187,-5.022663102,3.453524064,77,-3.58574026,3.613311688,110,-6.028509091,3.341672727,3817_378,16.02132756,6.315493464,9.705834095,0.039453124,0.028968301,0.010484822,0,0,0,0,0,0,1
3817,378,Tunisia,away,14029,Taha Yassine Khenissi,99,-2.606606061,-1.266414141,25,-6.62212,1.8486,12,-5.321666667,1.567416667,13,-7.822538462,2.108153846,25,-6.62212,1.8486,12,-5.321666667,1.567416667,13,-7.822538462,2.108153846,3817_378,4.566262604,0.791708775,3.774553829,0.015719487,0.014211295,0.001508191,0,0,0,0,0,0,0
3817,378,Tunisia,away,14030,Anis Slimane,453,3.225512141,-9.656377483,157,0.960356688,-13.86024204,67,1.386776119,-15.17264179,90,0.642911111,-12.88323333,154,1.013512987,-13.64709091,67,1.386776119,-15.17264179,87,0.726057471,-12.47224138,3817_378,12.83406185,3.636432884,9.197628966,0.071438182,0.06045451,0.010983672,0,0,0,0,0,0,1
3817,378,Tunisia,away,3263,Hannibal Mejbri,99,6.396161616,-14.13207071,33,8.909090909,-19.70015152,16,11.1956875,-19.964375,17,6.757,-19.45147059,32,8.57659375,-19.38290625,16,11.1956875,-19.964375,16,5.9575,-18.8014375,3817_378,1.494441699,0,1.494441699,0.051752269,0.051752269,0,0,0,0,0,0,0,0
3817,378,Tunisia,away,4142,Dylan Bronn,629,17.66494277,-4.932828299,62,16.52625806,-10.57277419,20,14.73495,-10.2586,42,17.3792619,-10.72238095,60,16.47571667,-9.905516667,20,14.73495,-10.2586,40,17.3461,-9.728975,3817_378,6,0,6,0.08755535,0.08755535,0,0,0,0,0,0,0,1
3817,378,Tunisia,away,4758,Ellyes Skhiri,629,9.254190779,-2.023655008,207,7.865903382,-3.361951691,85,8.858411765,-3.596458824,122,7.174401639,-3.198565574,207,7.865903382,-3.361951691,85,8.858411765,-3.596458824,122,7.174401639,-3.198565574,3817_378,9.675003849,1.352177925,8.322825924,0.18499216,0.184690197,0.000301964,0,0,0,0,0,0,1
3817,378,Tunisia,away,7649,Mohamed Drager,580,11.69903966,-17.25896552,101,9.992207921,-21.64545545,41,10.08507317,-21.75817073,60,9.92875,-21.56843333,99,9.961747475,-21.43174747,41,10.08507317,-21.75817073,58,9.874568966,-21.201,3817_378,13.95949204,0.200206201,13.75928584,0.549701446,0.549186482,0.000514964,0,0,0,0,0,0,1
3817,378,Tunisia,away,9598,Ali Abdi,629,14.03579173,19.30118124,101,16.56038614,23.0770495,42,20.3617381,24.91357143,59,13.85433898,21.76969492,101,16.56038614,23.0770495,42,20.3617381,24.91357143,59,13.85433898,21.76969492,3817_378,10.46425265,0.846106379,9.61814627,0.243631258,0.242898103,0.000733156,0,0,0,0,0,0,1
3817,378,Tunisia,away,9824,Montassar Talbi,629,19.37709857,8.160715421,66,23.41718182,15.41380303,30,24.63276667,18.59363333,36,22.40419444,12.76394444,66,23.41718182,15.41380303,30,24.63276667,18.59363333,36,22.40419444,12.76394444,3817_378,14.27189063,0,14.27189063,0.258660121,0.258660121,0,0,0,0,0,0,0,1
3818,58,Mexico,home,1384,Hector Herrera,259,-7.192111969,0.888837838,79,-8.366455696,2.030696203,27,-12.41955556,2.32537037,52,-6.261961538,1.877692308,74,-7.709351351,1.428594595,27,-12.41955556,2.32537037,47,-5.003489362,0.913425532,3818_58,11.13881536,0,11.13881536,0.100902984,0.100902984,0,0,0,0,0,0,0,1
3818,58,Mexico,home,2106,Edson Alvarez,353,-11.41163173,2.900028329,130,-13.27515385,1.717261538,52,-13.77357692,-0.027826923,78,-12.94287179,2.880653846,125,-13.138456,1.563768,52,-13.77357692,-0.027826923,73,-12.6860411,2.697506849,3818_58,17.32367244,0.123137285,17.20053516,0.27888724,0.278702668,0.000184573,0,0,0,0,0,0,1
3818,58,Mexico,home,2108,Uriel Antuna,54,0.634277778,18.17425926,18,-4.852055556,18.22016667,5,-4.9434,15.3676,13,-4.816923077,19.31730769,18,-4.852055556,18.22016667,5,-4.9434,15.3676,13,-4.816923077,19.31730769,3818_58,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,58,Mexico,home,2111,Hirving Lozano,353,-0.346589235,10.76845892,94,-2.174212766,16.30606383,37,-4.377864865,17.331,57,-0.74377193,15.64075439,91,-2.611934066,15.95054945,37,-4.377864865,17.331,54,-1.401944444,15.00468519,3818_58,6.651732217,0.558319307,6.093412911,0.050945142,0.048221677,0.002723465,0,0,0,0,0,0,1
3818,58,Mexico,home,252,Raúl Jiménez,94,9.417106383,2.7645,20,11.6167,3.2801,7,5.817285714,7.329142857,13,14.73946154,1.099846154,20,11.6167,3.2801,7,5.817285714,7.329142857,13,14.73946154,1.099846154,3818_58,1.245768464,0.575885686,0.669882778,0.001396208,0.000919655,0.000476553,0,0,0,0,0,0,0
3818,58,Mexico,home,3299,César Montes,353,-18.86115297,6.835560907,54,-18.33388889,7.65637037,20,-21.1298,6.6186,34,-16.68923529,8.266823529,53,-18.50222642,7.966830189,20,-21.1298,6.6186,33,-16.90975758,8.783939394,3818_58,9,0,9,0.17929198,0.17929198,0,0,0,0,0,0,0,1
3818,58,Mexico,home,3301,Héctor Moreno,353,-18.23749292,-4.936084986,51,-20.58319608,-10.99213725,20,-22.13905,-10.04635,31,-19.57941935,-11.60232258,50,-20.13252,-11.08684,20,-22.13905,-10.04635,30,-18.79483333,-11.7805,3818_58,8,0,8,0.160941,0.160941,0,0,0,0,0,0,0,1
3818,58,Mexico,home,3303,Jesús Gallardo,353,-15.64915864,-14.42598867,56,-17.72076786,-19.49058929,23,-18.56743478,-16.954,33,-17.13066667,-21.25851515,55,-17.28878182,-19.70356364,23,-18.56743478,-16.954,32,-16.36975,-21.6798125,3818_58,11.61167217,0,11.61167217,0.117813654,0.117813654,0,0,0,0,0,0,0,1
3818,58,Mexico,home,3309,Carlos Rodríguez,94,-5.072946809,-0.066244681,28,-10.41425,1.694785714,12,-18.38583333,3.816416667,16,-4.4355625,0.1035625,28,-10.41425,1.694785714,12,-18.38583333,3.816416667,16,-4.4355625,0.1035625,3818_58,2,0,2,0.05222141,0.05222141,0,0,0,0,0,0,0,0
3818,58,Mexico,home,3343,Guillermo Ochoa,353,-39.75052975,0.21315864,5,-36.8138,0.2488,5,-36.8138,0.2488,,,,5,-36.8138,0.2488,5,-36.8138,0.2488,,,,3818_58,4,0,4,0.08781401,0.08781401,0,0,0,0,0,0,0,1
3818,58,Mexico,home,3352,Jorge Sánchez,353,-13.89916997,16.57048159,81,-8.93917284,20.86411111,32,-9.56484375,20.77365625,49,-8.530571429,20.92318367,78,-9.365282051,21.11997436,32,-9.56484375,20.77365625,46,-9.226456522,21.3608913,3818_58,10.99101615,0.769631498,10.22138465,0.173555007,0.172941972,0.000613035,0,0,0,0,0,0,1
3818,58,Mexico,home,3367,Henry Martín,259,6.773594595,1.827,82,4.157926829,3.196682927,26,-1.936576923,3.086730769,56,6.987517857,3.247732143,78,4.857115385,2.540807692,26,-1.936576923,3.086730769,52,8.253961538,2.267846154,3818_58,6.246551217,1.138853889,5.107697328,0.044379209,0.043327747,0.001051462,0,0,0,0,0,0,1
3818,58,Mexico,home,3414,Alexis Vega,299,0.898555184,-15.14603679,69,-6.553550725,-21.33678261,32,-9.65371875,-22.084,37,-3.872324324,-20.69054054,67,-6.44641791,-21.79610448,32,-9.65371875,-22.084,35,-3.514028571,-21.53288571,3818_58,7.832991594,0.13094507,7.702046524,0.107037362,0.106971037,6.63E-05,0,0,0,0,0,0,1
3818,58,Mexico,home,3455,Luis Chávez,353,-3.266458924,1.226164306,124,-3.774024194,1.670387097,47,-5.889404255,0.379297872,77,-2.482818182,2.458454545,121,-3.53922314,1.636917355,47,-5.889404255,0.379297872,74,-2.046540541,2.435675676,3818_58,7.970546889,0.702790055,7.267756834,0.127144668,0.123873417,0.003271252,0,0,0,0,0,0,1
3818,376,Poland,away,11113,Sebastian Szymanski,385,6.662532468,9.378335065,98,9.491102041,14.0567449,48,11.20858333,15.91872917,50,7.84232,12.26924,97,9.22843299,13.94779381,48,11.20858333,15.91872917,49,7.288693878,12.01708163,3818_376,9.207780385,1.147902231,8.059878154,0.136032323,0.128773449,0.007258874,0,0,0,0,0,0,1
3818,376,Poland,away,12514,Piotr Zielinski,465,2.244686022,-5.915677419,163,2.024533742,-10.05120245,72,4.007888889,-9.920208333,91,0.455285714,-10.15484615,163,2.024533742,-10.05120245,72,4.007888889,-9.920208333,91,0.455285714,-10.15484615,3818_376,7.877933062,3.075693079,4.802239983,0.015099849,0.010903215,0.004196634,0,0,0,0,0,0,1
3818,376,Poland,away,12537,Nicola Zalewski,278,8.280676259,18.29359353,62,8.888322581,23.14241935,29,13.29517241,25.05248276,33,5.015636364,21.46387879,61,9.298229508,22.98357377,29,13.29517241,25.05248276,32,5.676,21.108625,3818_376,8.253500449,1.317738144,6.935762305,0.14106913,0.123054231,0.018014899,0,0,0,0,0,0,1
3818,376,Poland,away,12766,Bartosz Bereszynski,513,16.15496101,15.40526901,74,14.90210811,21.53171622,36,13.39380556,20.74338889,38,16.33102632,22.27855263,72,15.59834722,21.45473611,36,13.39380556,20.74338889,36,17.80288889,22.16608333,3818_376,11.84387792,0.149694844,11.69418308,0.149529238,0.147909523,0.001619715,0,0,0,0,0,0,1
3818,376,Poland,away,12820,Jakub Kiwior,513,18.66090058,5.129974659,47,17.59531915,9.741340426,22,18.86509091,10.0055,25,16.47792,9.50888,47,17.59531915,9.741340426,22,18.86509091,10.0055,25,16.47792,9.50888,3818_376,13.14530395,0,13.14530395,0.155098174,0.155098174,0,0,0,0,0,0,0,1
3818,376,Poland,away,13848,Kamil Glik,513,18.6117232,-3.659099415,46,18.39743478,-5.466891304,18,20.64327778,-5.762555556,28,16.95367857,-5.276821429,45,17.90397778,-6.084777778,18,20.64327778,-5.762555556,27,16.07777778,-6.299592593,3818_376,5,0,5,0.11943054,0.11943054,0,0,0,0,0,0,0,1
3818,376,Poland,away,13850,Grzegorz Krychowiak,513,9.500267057,-3.420721248,113,7.450672566,-6.502787611,47,10.13302128,-6.841319149,66,5.540515152,-6.261712121,112,7.597553571,-6.620455357,47,10.13302128,-6.841319149,65,5.764215385,-6.460753846,3818_376,12.51582985,0,12.51582985,0.184242021,0.184242021,0,0,0,0,0,0,0,1
3818,376,Poland,away,1896,Matty Cash,513,16.56767251,-14.40757505,66,14.72968182,-19.78474242,22,18.00536364,-20.47545455,44,13.09184091,-19.43938636,66,14.72968182,-19.78474242,22,18.00536364,-20.47545455,44,13.09184091,-19.43938636,3818_376,7.133429599,0.441858798,6.691570802,0.131438262,0.123633732,0.00780453,0,0,0,0,0,0,1
3818,376,Poland,away,3994,Arkadiusz Milik,48,-4.740645833,-4.500333333,16,-1.6555,-3.836125,5,-2.9448,-1.594,11,-1.069454545,-4.855272727,16,-1.6555,-3.836125,5,-2.9448,-1.594,11,-1.069454545,-4.855272727,3818_376,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,376,Poland,away,4625,Robert Lewandowski,513,-6.344933723,2.246900585,156,-5.191673077,2.619782051,64,-3.435546875,2.98521875,92,-6.413326087,2.365565217,155,-5.152135484,2.546148387,64,-3.435546875,2.98521875,91,-6.359406593,2.237351648,3818_376,11.5949975,8.057103639,3.537893863,0.020431378,0.008556926,0.011874452,0,0,0,0,0,0,1
3818,376,Poland,away,668,Przemyslaw Frankowski,128,7.370945313,16.65028906,27,5.211814815,22.93933333,11,10.16254545,22.06381818,16,1.8081875,23.54125,27,5.211814815,22.93933333,11,10.16254545,22.06381818,16,1.8081875,23.54125,3818_376,2.317065185,0.006072211,2.310992974,0.059516909,0.059504343,1.26E-05,0,0,0,0,0,0,0
3818,376,Poland,away,7419,Krystian Bielik,235,5.518344681,5.146544681,76,5.703565789,7.612,30,4.2175,10.5687,46,6.67273913,5.683717391,75,5.853746667,7.529066667,30,4.2175,10.5687,45,6.944577778,5.502644444,3818_376,5.786665948,0.778974657,5.007691291,0.078020168,0.076934464,0.001085705,0,0,0,0,0,0,0
3818,376,Poland,away,8042,Wojciech Szczesny,513,40.08405068,0.183218324,3,43.27033333,0.707,3,43.27033333,0.707,,,,3,43.27033333,0.707,3,43.27033333,0.707,,,,3818_376,3,0,3,0.09339256,0.09339256,0,0,0,0,0,0,0,1
3818,376,Poland,away,9939,Jakub Kaminski,513,5.189764133,-16.35833333,121,4.440809917,-20.20093388,46,8.344391304,-20.84436957,75,2.046613333,-19.80629333,121,4.440809917,-20.20093388,46,8.344391304,-20.84436957,75,2.046613333,-19.80629333,3818_376,10.56949576,4.271850985,6.297644776,0.093921304,0.080136889,0.013784414,0,0,0,0,0,0,1
3819,363,France,home,113,Olivier Giroud,423,11.5782104,1.504361702,110,14.30788182,2.557463636,53,11.78158491,3.709773585,57,16.65689474,1.486017544,108,14.44389815,2.740842593,53,11.78158491,3.709773585,55,17.0094,1.807145455,3819_363,10.53765038,2.265415614,8.272234769,0.021859033,0.016710132,0.005148901,0,0,0,0,0,0,1
3819,363,France,home,1532,Ousmane Dembele,354,2.776367232,15.62992373,92,2.63475,20.93463043,37,1.552702703,23.37589189,55,3.362672727,19.29232727,92,2.63475,20.93463043,37,1.552702703,23.37589189,55,3.362672727,19.29232727,3819_363,7.263904427,4.117961502,3.145942925,0.022474209,0.013536469,0.00893774,0,0,0,0,0,0,1
3819,363,France,home,1534,Antoine Griezmann,466,0.720199571,6.019974249,125,0.219872,7.157896,60,0.510116667,8.510266667,65,-0.048046154,5.909553846,123,0.519747967,7.30704878,60,0.510116667,8.510266667,63,0.528920635,6.161126984,3819_363,6.771762284,0.574693948,6.197068336,0.034189097,0.033073194,0.001115903,0,0,0,0,0,0,1
3819,363,France,home,1789,Jules Kounde,43,-11.09739535,10.37276744,3,-35.17833333,18.39333333,1,-42.781,19.709,2,-31.377,17.7355,3,-35.17833333,18.39333333,1,-42.781,19.709,2,-31.377,17.7355,3819_363,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,363,France,home,3870,Kylian Mbappé,466,9.814746781,-13.31716309,98,11.99318367,-15.55243878,36,7.4075,-16.50033333,62,14.65583871,-15.00204839,96,12.50590625,-15.29925,36,7.4075,-16.50033333,60,15.56495,-14.5786,3819_363,10.11314725,2.814706469,7.298440785,0.050896091,0.044930484,0.005965607,0,0,0,0,0,0,1
3819,363,France,home,3888,Aurélien Tchouaméni,354,-6.797423729,2.909960452,61,-9.554163934,0.231655738,27,-10.349,0.25562963,34,-8.922970588,0.212617647,59,-9.703271186,0.90120339,27,-10.349,0.25562963,32,-9.1584375,1.44590625,3819_363,7,0,7,0.13868098,0.13868098,0,0,0,0,0,0,0,1
3819,363,France,home,3890,Youssouf Fofana,112,-4.984928571,-0.263446429,23,-8.664434783,-3.201434783,12,-10.02516667,-5.601166667,11,-7.18,-0.583545455,23,-8.664434783,-3.201434783,12,-10.02516667,-5.601166667,11,-7.18,-0.583545455,3819_363,1.18655806,0,1.18655806,0.004161996,0.004161996,0,0,0,0,0,0,0,0
3819,363,France,home,4606,Dayot Upamecano,466,-13.97582618,-6.250090129,48,-13.12354167,-14.36577083,27,-12.32737037,-17.37848148,21,-14.14719048,-10.49228571,45,-13.03231111,-13.68386667,27,-12.32737037,-17.37848148,18,-14.08972222,-8.141944444,3819_363,12,0,12,0.2434935,0.2434935,0,0,0,0,0,0,0,1
3819,363,France,home,4607,Lucas Hernández,69,-15.07976812,-13.41131884,6,-4.905,-21.45566667,3,-9.667666667,-20.66566667,3,-0.142333333,-22.24566667,5,-4.4362,-20.4588,3,-9.667666667,-20.66566667,2,3.411,-20.1485,3819_363,2,0,2,0.01824278,0.01824278,0,0,0,0,0,0,0,1
3819,363,France,home,4613,Benjamin Pavard,423,-11.64155556,18.35291726,62,-15.32406452,25.12672581,34,-14.69520588,24.59629412,28,-16.08767857,25.77082143,61,-14.87040984,25.01801639,34,-14.69520588,24.59629412,27,-15.09103704,25.54907407,3819_363,14.42014898,0.327666615,14.09248236,0.307285857,0.305337574,0.001948283,0,0,0,0,0,0,1
3819,363,France,home,4622,Kingsley Coman,112,2.357607143,13.18975893,19,-2.319157895,20.74831579,9,-4.813666667,25.95722222,10,-0.0741,16.0603,19,-2.319157895,20.74831579,9,-4.813666667,25.95722222,10,-0.0741,16.0603,3819_363,3.096181483,0.037309467,3.058872015,0.042400467,0.042381542,1.89E-05,0,0,0,0,0,0,0
3819,363,France,home,4712,Marcus Thuram,43,9.897604651,-8.199790698,19,13.14610526,-7.952631579,9,17.09022222,-9.118777778,10,9.5964,-6.9031,19,13.14610526,-7.952631579,9,17.09022222,-9.118777778,10,9.5964,-6.9031,3819_363,2.021505961,0.734740856,1.286765105,0.000683768,0.000596879,8.69E-05,0,0,0,0,0,0,0
3819,363,France,home,5097,Ibrahima Konaté,466,-14.27020172,5.137669528,38,-17.5845,9.631131579,19,-15.52968421,8.987105263,19,-19.63931579,10.27515789,37,-17.76967568,10.31148649,19,-15.52968421,8.987105263,18,-20.13411111,11.70944444,3819_363,11,0,11,0.16572162,0.16572162,0,0,0,0,0,0,0,1
3819,363,France,home,61,Hugo Lloris,466,-39.24211159,0.010291845,3,-27.02366667,-1.477666667,3,-27.02366667,-1.477666667,,,,3,-27.02366667,-1.477666667,3,-27.02366667,-1.477666667,,,,3819_363,2,0,2,0.02316021,0.02316021,0,0,0,0,0,0,0,1
3819,363,France,home,8054,Adrien Rabiot,466,-3.832130901,-9.426025751,117,-3.628153846,-17.37459829,46,-4.809304348,-19.60391304,71,-2.862901408,-15.93025352,115,-3.32533913,-17.1954087,46,-4.809304348,-19.60391304,69,-2.336028986,-15.58973913,3819_363,10.05984713,0.309569076,9.750278056,0.104129613,0.10347102,0.000658593,0,0,0,0,0,0,1
3819,363,France,home,8583,Theo Hernandez,397,-10.7351864,-18.26066499,54,-8.560462963,-25.4232963,20,-4.26135,-25.1133,34,-11.08935294,-25.60564706,51,-7.988509804,-25.14192157,20,-4.26135,-25.1133,31,-10.39312903,-25.1603871,3819_363,7.309756611,0.476395378,6.833361233,0.049825674,0.048084704,0.00174097,0,0,0,0,0,0,0
3819,386,Australia,away,13109,Awer Mabil,173,7.76665896,7.15650289,47,6.913638298,14.2727234,22,10.38322727,20.25154545,25,3.8604,9.01136,46,7.347695652,14.07773913,22,10.38322727,20.25154545,24,4.565125,8.418416667,3819_386,2.21448208,0.54057005,1.673912031,0.03502069,0.027387478,0.007633211,0,0,0,0,0,0,0
3819,386,Australia,away,13811,Nathaniel Atkinson,645,20.03607442,-13.71967287,81,20.89480247,-18.56023457,33,19.22618182,-20.49139394,48,22.04197917,-17.2325625,79,20.5534557,-18.61536709,33,19.22618182,-20.49139394,46,21.50563043,-17.26952174,3819_386,4.984429631,0,4.984429631,0.095903688,0.095903688,0,0,0,0,0,0,0,1
3819,386,Australia,away,13815,Mathew Leckie,736,9.803589674,-14.88276495,200,10.60838,-19.583875,84,11.26478571,-20.98139286,116,10.13305172,-18.57187931,195,10.50894359,-19.68017949,84,11.26478571,-20.98139286,111,9.936954955,-18.69547748,3819_386,19.85586011,6.881847531,12.97401258,0.133445866,0.071970796,0.06147507,0,0,0,0,0,0,1
3819,386,Australia,away,13819,Mitchell Duke,428,-0.673228972,0.222086449,173,-1.184520231,1.126913295,73,-1.538383562,1.409452055,100,-0.9262,0.92066,170,-1.513717647,1.071805882,73,-1.538383562,1.409452055,97,-1.495154639,0.817701031,3819_386,21.47734198,8.717733643,12.75960833,0.102527067,0.079977138,0.022549929,0,0,0,0,0,0,1
3819,386,Australia,away,13820,Aziz Behich,736,20.34034103,17.03566033,96,21.402875,21.09259375,47,22.09293617,20.78359574,49,20.74097959,21.38897959,95,21.17014737,21.16167368,47,22.09293617,20.78359574,48,20.26658333,21.531875,3819_386,10.9546951,0.406557527,10.54813757,0.369700634,0.368997631,0.000703003,0,0,0,0,0,0,1
3819,386,Australia,away,13821,Keanu Baccus,91,12.37304396,11.07871429,38,18.89763158,10.31536842,19,19.28410526,11.39736842,19,18.51115789,9.233368421,38,18.89763158,10.31536842,19,19.28410526,11.39736842,19,18.51115789,9.233368421,3819_386,1.128680488,0.439834949,0.688845538,0.005741244,0.004255129,0.001486114,0,0,0,0,0,0,0
3819,386,Australia,away,13822,Jason Cummings,308,2.257685065,1.448077922,146,2.073938356,2.262253425,62,2.223032258,3.396532258,84,1.963892857,1.425047619,144,1.895409722,2.297305556,62,2.223032258,3.396532258,82,1.647695122,1.466182927,3819_386,16.74195163,9.885558388,6.856393244,0.047034925,0.017735078,0.029299847,0,0,0,0,0,0,0
3819,386,Australia,away,13823,Craig Goodwin,563,8.311719361,17.67658615,141,8.64393617,22.58275177,68,8.918735294,23.35513235,73,8.387958904,21.86327397,139,8.350892086,22.60790647,68,8.918735294,23.35513235,71,7.807042254,21.89225352,3819_386,15.35031754,3.66292205,11.68739549,0.148921093,0.135703764,0.013217329,0,0,0,0,0,0,1
3819,386,Australia,away,13824,Kye Rowles,736,21.89586277,5.525570652,43,26.51983721,9.510372093,19,23.27142105,12.189,24,29.0915,7.389791667,41,26.02826829,9.886317073,19,23.27142105,12.189,22,28.40918182,7.897636364,3819_386,6,0,6,0.16332455,0.16332455,0,0,0,0,0,0,0,1
3819,386,Australia,away,13825,Garang Kuol,173,6.117421965,-2.916791908,41,12.94792683,6.156365854,24,14.975,4.565541667,17,10.08617647,8.402235294,41,12.94792683,6.156365854,24,14.975,4.565541667,17,10.08617647,8.402235294,3819_386,3.342426368,0.153861359,3.188565008,0.045180655,0.04399572,0.001184936,0,0,0,0,0,0,0
3819,386,Australia,away,435,Mathew Ryan,736,42.50674457,0.701952446,6,46.943,-2.336166667,4,45.26225,-1.4365,2,50.3045,-4.1355,6,46.943,-2.336166667,4,45.26225,-1.4365,2,50.3045,-4.1355,3819_386,4,0,4,0.15540044,0.15540044,0,0,0,0,0,0,0,1
3819,386,Australia,away,449,Aaron Mooy,736,14.02627717,0.577626359,165,14.98701212,0.456290909,72,15.28497222,1.335944444,93,14.75633333,-0.224731183,161,14.58568944,0.624149068,72,15.28497222,1.335944444,89,14.01997753,0.048314607,3819_386,7.714586265,0,7.714586265,0.250988064,0.250988064,0,0,0,0,0,0,0,1
3819,386,Australia,away,6967,Riley McGree,563,11.77754885,8.962497336,142,10.90447887,13.95387324,67,11.1768806,13.91170149,75,10.66113333,13.99154667,140,10.58793571,13.93250714,67,11.1768806,13.91170149,73,10.04739726,13.95160274,3819_386,6.230369862,0,6.230369862,0.138157472,0.138157472,0,0,0,0,0,0,0,1
3819,386,Australia,away,7478,Milos Degenek,91,21.91841758,-8.26832967,8,19.985125,-19.672875,3,24.37833333,-16.66033333,5,17.3492,-21.4804,8,19.985125,-19.672875,3,24.37833333,-16.66033333,5,17.3492,-21.4804,3819_386,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,386,Australia,away,8257,Harry Souttar,736,22.1810462,-3.831497283,49,29.2307551,-7.209571429,19,28.07473684,-6.016684211,30,29.9629,-7.965066667,44,28.72315909,-6.681090909,19,28.07473684,-6.016684211,25,29.21596,-7.18604,3819_386,12.3548256,0.354825605,12,0.438259223,0.43532429,0.002934933,0,0,0,0,0,0,1
3819,386,Australia,away,8854,Jackson Irvine,645,9.878336434,-6.50404186,212,10.81246698,-8.623698113,96,10.56715625,-8.2373125,116,11.01548276,-8.943465517,206,10.4403932,-8.413519417,96,10.56715625,-8.2373125,110,10.32976364,-8.5673,3819_386,10.70335173,1.287303118,9.416048613,0.159338364,0.152939366,0.006398998,0,0,0,0,0,0,1
3820,371,Croatia,away,100,Mateo Kovacic,305,4.474308197,10.77742951,98,7.118469388,15.47022449,40,6.4755,13.291275,58,7.561896552,16.97294828,93,6.503956989,14.99050538,40,6.4755,13.291275,53,6.525433962,16.2729434,3820_371,9.557906321,0.82357714,8.734329181,0.095700689,0.095553708,0.000146981,0,0,0,0,0,0,1
3820,371,Croatia,away,13854,Dominik Livakovic,380,39.55177105,0.298618421,3,35.35033333,0.665666667,3,35.35033333,0.665666667,,,,3,35.35033333,0.665666667,3,35.35033333,0.665666667,,,,3820_371,3,0,3,0.03914637,0.03914637,0,0,0,0,0,0,0,1
3820,371,Croatia,away,13858,Josip Juranovic,380,9.753718421,-13.55808158,64,10.3723125,-13.3764375,25,7.5658,-12.09572,39,12.17135897,-14.19741026,60,10.13478333,-13.99481667,25,7.5658,-12.09572,35,11.96977143,-15.35131429,3820_371,10.68647828,0.815573,9.870905276,0.081785798,0.075357854,0.006427944,0,0,0,0,0,0,1
3820,371,Croatia,away,13859,Mislav Orsic,29,-10.40637931,-5.351413793,5,2.586,-5.4942,4,5.57075,-6.20325,1,-9.353,-2.658,5,2.586,-5.4942,4,5.57075,-6.20325,1,-9.353,-2.658,3820_371,1,0,1,0.05955044,0.05955044,0,0,0,0,0,0,0,0
3820,371,Croatia,away,13860,Marko Livaja,87,-15.81641379,0.302643678,26,-16.91342308,-4.889038462,12,-11.38266667,-8.1055,14,-21.65407143,-2.132071429,26,-16.91342308,-4.889038462,12,-11.38266667,-8.1055,14,-21.65407143,-2.132071429,3820_371,1.726005413,0.939921859,0.786083554,0.004842736,0.003815231,0.001027504,0,0,0,0,0,0,0
