match_team_id,match_id,defending_team,zone,block_spread,spread_x,spread_y,x_range,lateral_off,aspect_xy,hull_area,nn_dist,edge_cv,edge_mean,raw_involvement_edge_cv,raw_involvement_edge_mean,raw_fault_edge_cv,raw_fault_edge_mean,raw_contribution_edge_cv,raw_contribution_edge_mean,valued_involvement_edge_cv,valued_involvement_edge_mean,valued_contribution_edge_cv,valued_contribution_edge_mean,valued_fault_edge_cv,valued_fault_edge_mean
3856_369,3856,369,high_press,17.46690296024944,14.918804681953617,9.08416016396064,59.48124668713639,0.9501386593403186,1.6422877197983161,1190.444087644129,6.916309730950898,0.41990281809221713,18.489899571558023,0.41990281809221713,18.489899571558023,0.423605125265103,18.46895107231791,0.4718502951092193,15.38174101007017,0.42335831993371054,18.392956001231582,0.4718502951092193,15.38174101007017,0.4271755985109645,18.370106016998466
3856_369,3856,369,mid,13.541801916281107,10.666061173956933,8.343592641854173,43.6569566598503,1.169808615219951,1.278353538073336,718.2730562744857,5.344675240265346,0.45700995600672123,17.206945060084138,0.45700995600672123,17.206945060084138,0.45700995600672123,17.206945060084138,0.4305557053521382,13.068949791173097,0.45700995600672123,17.206945060084138,0.4305557053521382,13.068949791173097,0.45700995600672123,17.206945060084138
3856_369,3856,369,own,12.356371736817973,8.968433098862818,8.499831189479936,36.717569387755105,0.826983714809066,1.0551307312976828,620.3607044275651,4.979176604564538,0.4236634669671212,14.861902208426425,0.4236634669671212,14.861902208426425,0.42681283361725303,14.60608690020253,0.45371496512470266,13.346513274642943,0.4236634669671212,14.861902208426425,0.45371496512470266,13.346513274642943,0.42681283361725303,14.60608690020253
3856_383,3856,383,high_press,17.33674169884679,14.183198042324756,9.969930091265852,59.10646538734897,0.6992724125784557,1.4225975420579864,1235.0311830293242,8.089987817040345,0.4162768281715145,18.39674921246282,0.4162768281715145,18.39674921246282,0.4162768281715145,18.39674921246282,0.5296544362516338,12.566480844710432,0.4162169716632335,18.423644669426235,0.5296544362516338,12.566480844710432,0.4162169716632335,18.423644669426235
3856_383,3856,383,mid,15.156918279289219,11.476827351496649,9.900232606812331,43.051851041666666,0.41827286793638585,1.1592482527733203,928.9949770907507,5.2901149747665315,0.41271193968924474,17.41595162933603,0.41271193968924474,17.41595162933603,0.41271193968924474,17.41595162933603,0.40326591298503955,14.704876397436935,0.41271193968924474,17.41595162933603,0.40326591298503955,14.704876397436935,0.41271193968924474,17.41595162933603
3856_383,3856,383,own,11.618194756041001,8.518629683551806,7.900341619437017,31.225552631578946,1.9759098878142358,1.078260927678574,537.5646545540741,5.188737661635127,0.3889031887803993,14.698304507879353,0.3889031887803993,14.698304507879353,0.3855489314829409,14.67509601154427,0.3656614080486024,13.506042203165533,0.3889031887803993,14.698304507879353,0.3656614080486024,13.506042203165533,0.3855489314829409,14.67509601154427
3857_365,3857,365,high_press,16.957689744006625,14.411061001592765,8.937816414670847,61.001060723514215,0.17490264341724449,1.6123693229968274,1188.9519901961737,7.682823687804442,0.3875064930741257,18.16290740193903,0.3875064930741257,18.16290740193903,0.3910196161090709,17.948911528328008,0.3518737687437433,16.07551164398297,0.3854914386461717,18.259395220437472,0.3518737687437433,16.07551164398297,0.38916994009143857,18.11542136266993
3857_365,3857,365,mid,14.46214779753224,11.492133795634528,8.779782442686226,48.55298684691268,0.2805741907341506,1.308931499231824,960.7674782840717,6.3669725433097755,0.3948528595725243,17.18407743507682,0.3948528595725243,17.18407743507682,0.3948528595725243,17.18407743507682,0.32867818063322196,14.10028851203692,0.3948528595725243,17.18407743507682,0.32867818063322196,14.10028851203692,0.3948528595725243,17.18407743507682
3857_365,3857,365,own,13.95497484138505,10.691450829356238,8.968511692981592,46.164007824726134,3.9583631174349656,1.192109816584501,819.6044302562398,6.148204400157724,0.46457344580773924,15.819618182630453,0.46457344580773924,15.819618182630453,0.4728678225815817,15.916778377167455,0.3655167938540724,12.778449396658578,0.4284335936682589,14.678868125498111,0.3655167938540724,12.778449396658578,0.43890140998216126,14.714796949861153
3857_377,3857,377,high_press,17.6064765865827,14.882145611989722,9.40796257313027,63.62158226768969,1.8899749129763785,1.5818670085374342,1353.8956657061995,8.113749100282945,0.45174857546353697,17.349510427456565,0.45174857546353697,17.349510427456565,0.45174857546353697,17.349510427456565,0.3581217012753709,12.33675230152441,0.45174857546353697,17.349510427456565,0.3581217012753709,12.33675230152441,0.45174857546353697,17.349510427456565
3857_377,3857,377,mid,13.318338271600409,10.84750377702325,7.7272114067263935,44.25987545388526,0.29353515294425725,1.4038057464793445,817.635242443336,6.732627915027783,0.4536388810994822,15.214944712802344,0.4536388810994822,15.214944712802344,0.4536388810994822,15.214944712802344,0.4259775584754351,11.98789301822707,0.4536388810994822,15.214944712802344,0.4259775584754351,11.98789301822707,0.4536388810994822,15.214944712802344
3857_377,3857,377,own,11.125836827320828,8.81501524853261,6.788206779135852,35.97473310905523,1.7910712121963732,1.298577891826503,529.2618305773115,4.820386811765206,0.4646613973393376,13.19635549738381,0.4646613973393376,13.19635549738381,0.4697931064589063,13.051138135283251,0.44694014797885867,12.874788373849405,0.4646613973393376,13.19635549738381,0.44694014797885867,12.874788373849405,0.4707677898334715,12.922885187894561
