match_id,match_name,defending_team,player_1,player_2,edge_count,raw_involvement,raw_fault,raw_contribution,valued_involvement,valued_contribution,valued_fault
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Nawaf Al-Abed,10,9.406076818,9.139489096,0.266587722,0.132778438,3.84E-05,0.132740081
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nawaf Al-Abed,Saleh Al-Shehri,15,17.63336967,16.9281945,0.705175171,0.251385645,0.001881161,0.249504485
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nawaf Al-Abed,Salem Al-Dawsari,11,12.47400068,11.69450584,0.77949484,0.136379415,0.000112154,0.136267261
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Nawaf Al-Abed,14,16.26247323,14.02683506,2.235638168,0.120796003,0.001400615,0.119395388
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Nawaf Al-Abed,15,17.81844781,17.81844781,0,0.25738172,0,0.25738172
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohammed Al-Burayk,Nawaf Al-Abed,2,2.917431826,2.917431826,0,0.046663768,0,0.046663768
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nawaf Al-Abed,Saud Abdulhamid,11,11.13749026,10.92519043,0.212299837,0.189947888,3.05E-05,0.189917343
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Sultan Al-Ghannam,6,5.409756968,4.847010147,0.562746821,0.096046994,0.010922291,0.085124703
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Malki,Sultan Al-Ghannam,4,4.063049869,4.063049869,0,0.075555342,0,0.075555342
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Sultan Al-Ghannam,4,2.625744129,2.625744129,0,0.056276959,0,0.056276959
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Sultan Al-Ghannam,7,6.814042601,6.148221889,0.665820712,0.111838054,0.012922841,0.098915213
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nawaf Al-Abed,Sultan Al-Ghannam,4,3.826973095,3.826973095,0,0.057992432,0,0.057992432
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Saleh Al-Shehri,Sultan Al-Ghannam,3,3.170907997,3.170907997,0,0.070409102,0,0.070409102
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Saud Abdulhamid,Sultan Al-Ghannam,1,0.480385161,0.480385161,0,0.018828134,0,0.018828134
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Sultan Al-Ghannam,5,4.32801617,3.819787183,0.508228988,0.040043405,0.009864161,0.030179244
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Ali Al-Bulayhi,Nasser Al-Dawsari,4,2.791416114,2.791416114,0,0.023312981,0,0.023312981
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Firas Al-Buraikan,Nasser Al-Dawsari,2,1.141036109,1.141036109,0,0.009121784,0,0.009121784
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Mohamed Kanno,Nasser Al-Dawsari,3,3.410773558,3.410773558,0,0.045728826,0,0.045728826
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nasser Al-Dawsari,Nawaf Al-Abed,2,2.592434642,2.592434642,0,0.021274711,0,0.021274711
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nasser Al-Dawsari,Salem Al-Dawsari,3,4.125757451,2.750264073,1.375493378,0.031364549,0.002284653,0.029079895
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Nasser Al-Dawsari,Saud Abdulhamid,4,4.484870796,3.645759984,0.839110812,0.028440951,0.001393738,0.027047213
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Abdulrahman Al-Oboud,1,1.245649008,1.245649008,0,0.025699595,0,0.025699595
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulelah Al-Amri,Nasser Al-Dawsari,1,0.595355653,0.595355653,0,0.012283074,0,0.012283074
3833,fifa-men-s-world-cup-2022-2-st-poland-saudi-arabia,382,Abdulrahman Al-Oboud,Ali Al-Bulayhi,1,0.893559445,0.893559445,0,0.018435463,0,0.018435463
