competition_name,competition_id,host,match_day,season_name,season_id,kickoff_time,match_id,event_vendor,tracking_vendor,match_title,home_team_name,home_team_id,guest_team_name,guest_team_id,result,country,stadium_id,stadium_name,precipitation,pitch_x,pitch_y,total_time_first_half,total_time_second_half,playing_time_first_half,playing_time_second_half,ds_parser_version,xg_tag,xg_sha1,xpass_tag,xpass_sha1,fps,match_string,slugified_match_string,Unnamed: 0,date,endPeriod1,endPeriod2,halfPeriod,homeTeamStartLeft,homeTeamStartLeftExtraTime,period1,period2,startPeriod1,startPeriod2,videoUrl,awayTeam.shortName,awayTeamKit.name,awayTeamKit.primaryColor,awayTeamKit.primaryTextColor,awayTeamKit.secondaryColor,awayTeamKit.secondaryTextColor,homeTeam.shortName,homeTeamKit.name,homeTeamKit.primaryColor,homeTeamKit.primaryTextColor,homeTeamKit.secondaryColor,homeTeamKit.secondaryTextColor,stadium.id,stadium.name,stadium.pitches
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),6,2023/2024,DFL-SEA-0001K7,2023-09-15T17:00:36.130+00:00,a511c0330db5805c40047ec6acb2cf4d,sts,sts_t160,MSV Duisburg-SC Verl,MSV Duisburg,7ee2a280d267c8328c2b457c26b9b94e,SC Verl,96feeb814c66d01ae73914cc4f74c617,2:3,Deutschland,DFL-STA-00000Y,SCHAUINSLAND-REISEN-ARENA,none,105.0,68.0,2820.76,2938.08,1829.6,1573.6,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 6.ST MSV Duisburg - SC Verl,3-liga-2023-2024-6-st-msv-duisburg-sc-verl,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),9,2023/2024,DFL-SEA-0001K7,2023-10-03T17:02:48.067+00:00,6955acabfeae896b9daa658c8a3472d6,sts,sts_t160,SC Verl-Arminia Bielefeld,SC Verl,96feeb814c66d01ae73914cc4f74c617,Arminia Bielefeld,c6ed81e07bcb710e1388ea8865eb5314,3:1,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2887.92,3128.96,1373.24,1588.88,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 9.ST SC Verl - Arminia Bielefeld,3-liga-2023-2024-9-st-sc-verl-arminia-bielefeld,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),16,2023/2024,DFL-SEA-0001K7,2023-11-24T18:01:12.538+00:00,8a60397f055454cf3f4222daa4948753,sts,sts_t160,Waldhof Mannheim-SC Verl,Waldhof Mannheim,de7a4c1204cbf36b8e07bbe01b753292,SC Verl,96feeb814c66d01ae73914cc4f74c617,1:2,Deutschland,DFL-STA-000N8P,Carl-Benz-Stadion,none,105.0,68.0,2819.8,3036.52,1735.36,1387.28,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 16.ST Waldhof Mannheim - SC Verl,3-liga-2023-2024-16-st-waldhof-mannheim-sc-verl,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),13,2023/2024,DFL-SEA-0001K7,2023-10-28T12:03:06.307+00:00,f6036f9eba8187e08bf22ef59c0507a8,sts,sts_t160,SSV Ulm 1846-Hallescher FC,SSV Ulm 1846,0623496441dd1111280e2541625d6ff0,Hallescher FC,84b863dec80591cf5acc4e0f37e89e79,2:3,Deutschland,DFL-STA-000N5R,Donaustadion,none,105.0,68.0,2844.08,3425.48,1959.92,1930.84,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 13.ST SSV Ulm 1846 - Hallescher FC,3-liga-2023-2024-13-st-ssv-ulm-1846-hallescher-fc,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),1,2023/2024,DFL-SEA-0001K7,2023-08-05T12:00:14.017+00:00,d9ee6680e65c28f11ecdd83b7bc92c48,sts,sts_t160,Viktoria Köln-SC Verl,Viktoria Köln,e1c2952d381f859e4e5921cfaabdb76a,SC Verl,96feeb814c66d01ae73914cc4f74c617,3:1,Deutschland,DFL-STA-000N5E,Sportpark Höhenberg,none,105.0,68.0,2643.96,3084.16,1824.24,1702.36,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 1.ST Viktoria Köln - SC Verl,3-liga-2023-2024-1-st-viktoria-koln-sc-verl,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),11,2023/2024,DFL-SEA-0001K7,2023-10-14T12:02:44.690+00:00,14b93587666b9eaf365e67cd85bed966,sts,sts_t160,SC Verl-FC Ingolstadt 04,SC Verl,96feeb814c66d01ae73914cc4f74c617,FC Ingolstadt 04,3da034e9c17c073c842d1286241528ac,2:2,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2952.24,2963.04,1720.88,1562.6,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 11.ST SC Verl - FC Ingolstadt 04,3-liga-2023-2024-11-st-sc-verl-fc-ingolstadt-04,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),10,2023/2024,DFL-SEA-0001K7,2023-10-06T17:00:46.800+00:00,70b8d93074411dcaa222f51394b26588,sts,sts_t160,SV Sandhausen-SSV Ulm 1846,SV Sandhausen,1d8091c35a8b5642025f6c06b8cd6202,SSV Ulm 1846,0623496441dd1111280e2541625d6ff0,1:2,Deutschland,DFL-STA-000014,GP Stadion,none,105.0,68.0,2980.32,3156.36,1773.08,1841.8,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 10.ST SV Sandhausen - SSV Ulm 1846,3-liga-2023-2024-10-st-sv-sandhausen-ssv-ulm-1846,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),16,2023/2024,DFL-SEA-0001K7,2023-11-25T13:00:21.940+00:00,778ba9d1b0a2975310da8e1fb7753814,sts,sts_t160,SV Sandhausen-MSV Duisburg,SV Sandhausen,1d8091c35a8b5642025f6c06b8cd6202,MSV Duisburg,7ee2a280d267c8328c2b457c26b9b94e,2:0,Deutschland,DFL-STA-000014,GP Stadion,none,105.0,68.0,2989.68,3021.4,1598.88,1782.48,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 16.ST SV Sandhausen - MSV Duisburg,3-liga-2023-2024-16-st-sv-sandhausen-msv-duisburg,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),14,2023/2024,DFL-SEA-0001K7,2023-11-03T18:00:24.000+00:00,78746e2d40f40aeaccbc2b7447aeae2a,sts,sts_t160,Erzgebirge Aue-SC Verl,Erzgebirge Aue,14690edff38b1f3ffe30c9bb4fe1b1f1,SC Verl,96feeb814c66d01ae73914cc4f74c617,1:2,Deutschland,DFL-STA-00000T,Erzgebirgsstadion,none,105.0,68.0,2770.52,2980.0,1725.16,1712.44,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 14.ST Erzgebirge Aue - SC Verl,3-liga-2023-2024-14-st-erzgebirge-aue-sc-verl,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),2,2023/2024,DFL-SEA-0001K7,2023-08-20T14:31:29.474+00:00,41c349f017e0927f5ab29760122fe331,sts,sts_t160,SC Verl-Jahn Regensburg,SC Verl,96feeb814c66d01ae73914cc4f74c617,Jahn Regensburg,5555ad87fcd59404d20c2db6cef9317b,1:2,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2879.76,3068.6,1605.64,1615.0,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 2.ST SC Verl - Jahn Regensburg,3-liga-2023-2024-2-st-sc-verl-jahn-regensburg,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),4,2023/2024,DFL-SEA-0001K7,2023-08-26T12:02:18.057+00:00,1e876cbe63856917d4a153cddfa896cd,sts,sts_t160,SC Verl-SC Freiburg II,SC Verl,96feeb814c66d01ae73914cc4f74c617,SC Freiburg II,9ca1c56acbd6536d3ff68137a5c40cd1,3:2,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2960.08,3075.56,1724.44,2084.28,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 4.ST SC Verl - SC Freiburg II,3-liga-2023-2024-4-st-sc-verl-sc-freiburg-ii,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),17,2023/2024,DFL-SEA-0001K7,2023-12-03T12:33:16.190+00:00,effc317e25d95f5a6c267e82804d876e,sts,sts_t160,SC Verl-Dynamo Dresden,SC Verl,96feeb814c66d01ae73914cc4f74c617,Dynamo Dresden,fdc330fe86a6516ece0108d724f7f9e9,1:0,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2767.64,2991.12,1654.68,1539.28,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 17.ST SC Verl - Dynamo Dresden,3-liga-2023-2024-17-st-sc-verl-dynamo-dresden,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),15,2023/2024,DFL-SEA-0001K7,2023-11-11T13:01:09.580+00:00,af5615711f6019377eec9d91f567a256,sts,sts_t160,SC Verl-Hallescher FC,SC Verl,96feeb814c66d01ae73914cc4f74c617,Hallescher FC,84b863dec80591cf5acc4e0f37e89e79,3:2,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2942.32,3000.68,1597.92,1606.72,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 15.ST SC Verl - Hallescher FC,3-liga-2023-2024-15-st-sc-verl-hallescher-fc,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),19,2023/2024,DFL-SEA-0001K7,2023-12-16T13:02:24.732+00:00,cb3ac22b10ca45cf1cf953b695d49847,sts,sts_t160,SC Verl-SSV Ulm 1846,SC Verl,96feeb814c66d01ae73914cc4f74c617,SSV Ulm 1846,0623496441dd1111280e2541625d6ff0,0:3,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2885.52,2958.76,1490.96,1489.68,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 19.ST SC Verl - SSV Ulm 1846,3-liga-2023-2024-19-st-sc-verl-ssv-ulm-1846,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),13,2023/2024,DFL-SEA-0001K7,2023-10-29T15:30:53.180+00:00,e331b386839c60893341de2e88888f0d,sts,sts_t160,SC Verl-VfB Lübeck,SC Verl,96feeb814c66d01ae73914cc4f74c617,VfB Lübeck,96e772fb4b03135ce6fb162c8c4b3ab5,4:0,Deutschland,DFL-STA-000NAQ,SPORTCLUB Arena,none,105.0,68.0,2817.24,3119.16,1633.6,1774.68,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 13.ST SC Verl - VfB Lübeck,3-liga-2023-2024-13-st-sc-verl-vfb-lubeck,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),12,2023/2024,DFL-SEA-0001K7,2023-10-22T11:30:22.642+00:00,8a104e777234be4f992b61f5630fb1a0,sts,sts_t160,SV Sandhausen-SC Verl,SV Sandhausen,1d8091c35a8b5642025f6c06b8cd6202,SC Verl,96feeb814c66d01ae73914cc4f74c617,2:2,Deutschland,DFL-STA-000014,GP Stadion,none,105.0,68.0,2785.36,3112.0,1837.68,1514.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 12.ST SV Sandhausen - SC Verl,3-liga-2023-2024-12-st-sv-sandhausen-sc-verl,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),30,2023/2024,DFL-SEA-0001K7,2024-03-17T12:31:20.503+00:00,5a8f9c90a43525490b1419a7d9c4d36a,sts,t160,Rot-Weiss Essen-Borussia Dortmund II,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,4:0,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,2740.28,2825.56,1814.12,1535.8,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 30.ST Rot - Weiss Essen - Borussia Dortmund II,3-liga-2023-2024-30-st-rot-weiss-essen-borussia-dortmund-ii,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),24,2023/2024,DFL-SEA-0001K7,2024-02-02T18:00:10.140+00:00,6a1e504eb1c3ab84f4a7b3821f58452d,sts,t160,Borussia Dortmund II-1. FC Saarbrücken,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,1:1,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2879.6,2878.88,1649.08,1870.16,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 24.ST Borussia Dortmund II - 1. FC Saarbrücken,3-liga-2023-2024-24-st-borussia-dortmund-ii-1-fc-saarbrucken,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),36,2023/2024,DFL-SEA-0001K7,2024-05-04T12:00:49.840+00:00,832556a2e15ca2b4666de0e3bad65a66,sts,t160,TSV 1860 München-Borussia Dortmund II,TSV 1860 München,6b9cc3f277069e6166c375de4f1e334f,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,1:2,Deutschland,DFL-STA-000N80,Grünwalder Straße,none,105.0,68.0,2782.56,3012.08,1937.16,1810.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 36.ST TSV 1860 München - Borussia Dortmund II,3-liga-2023-2024-36-st-tsv-1860-munchen-borussia-dortmund-ii,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),20,2023/2024,DFL-SEA-0001K7,2024-02-13T18:00:09.800+00:00,51915fa07389582c7f43dbee71f6766a,sts,t160,Borussia Dortmund II-Preußen Münster,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,Preußen Münster,6b882ea28a76e846104725f3dc8be46d,2:3,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2837.68,3123.04,1782.84,1621.12,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 20.ST Borussia Dortmund II - Preußen Münster,3-liga-2023-2024-20-st-borussia-dortmund-ii-preussen-munster,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),37,2023/2024,DFL-SEA-0001K7,2024-05-10T17:00:32.880+00:00,29cc169b8ff5bd8eaa1c0af5a0aad7cc,sts,t160,Rot-Weiss Essen-TSV 1860 München,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,TSV 1860 München,6b9cc3f277069e6166c375de4f1e334f,0:1,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,2820.6,3126.84,1962.28,1653.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 37.ST Rot - Weiss Essen - TSV 1860 München,3-liga-2023-2024-37-st-rot-weiss-essen-tsv-1860-munchen,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),25,2023/2024,DFL-SEA-0001K7,2024-04-10T17:00:58.646+00:00,f47ee308d6397eaa1bce6bb7f5dfdae0,sts,t160,1. FC Saarbrücken-SpVgg Unterhaching,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,SpVgg Unterhaching,c7b620f4d20b4e83e628e04faec67662,2:1,Deutschland,DFL-STA-000N8T,Ludwigsparkstadion,none,105.0,68.0,2861.44,2936.64,1665.16,1840.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 25.ST 1. FC Saarbrücken - SpVgg Unterhaching,3-liga-2023-2024-25-st-1-fc-saarbrucken-spvgg-unterhaching,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),34,2023/2024,DFL-SEA-0001K7,2024-04-20T12:03:10.340+00:00,f7b140f6ce5f359c292a76cc18bb7351,sts,t160,TSV 1860 München-1. FC Saarbrücken,TSV 1860 München,6b9cc3f277069e6166c375de4f1e334f,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,1:1,Deutschland,DFL-STA-000N80,Grünwalder Straße,none,105.0,68.0,2883.68,2941.48,1869.76,1738.92,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 34.ST TSV 1860 München - 1. FC Saarbrücken,3-liga-2023-2024-34-st-tsv-1860-munchen-1-fc-saarbrucken,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),35,2023/2024,DFL-SEA-0001K7,2024-04-28T11:31:24.850+00:00,1f081d5cd0b9c4cb88bb9b621229d6ed,sts,t160,Rot-Weiss Essen-FC Ingolstadt 04,Rot-Weiss Essen,cae8ee548a21f35c64723376ea5c6904,FC Ingolstadt 04,3da034e9c17c073c842d1286241528ac,4:0,Deutschland,DFL-STA-J0028M,Stadion an der Hafenstraße,none,105.0,68.0,2955.6,2881.48,1662.4,1457.68,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 35.ST Rot - Weiss Essen - FC Ingolstadt 04,3-liga-2023-2024-35-st-rot-weiss-essen-fc-ingolstadt-04,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),31,2023/2024,DFL-SEA-0001K7,2024-03-30T13:00:43.907+00:00,4ea9e93c345c44838811abba7870e06c,sts,t160,Borussia Dortmund II-Waldhof Mannheim,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,Waldhof Mannheim,de7a4c1204cbf36b8e07bbe01b753292,1:2,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2705.48,2949.96,1677.84,1420.88,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 31.ST Borussia Dortmund II - Waldhof Mannheim,3-liga-2023-2024-31-st-borussia-dortmund-ii-waldhof-mannheim,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),33,2023/2024,DFL-SEA-0001K7,2024-04-13T12:02:39.280+00:00,00e335e979c3ed5d8ab5b80f891f40b6,sts,t160,Borussia Dortmund II-FC Ingolstadt 04,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,FC Ingolstadt 04,3da034e9c17c073c842d1286241528ac,1:1,Deutschland,DFL-STA-000N89,Stadion Rote Erde,none,105.0,68.0,2767.36,2875.96,1608.36,1518.84,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 33.ST Borussia Dortmund II - FC Ingolstadt 04,3-liga-2023-2024-33-st-borussia-dortmund-ii-fc-ingolstadt-04,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),23,2023/2024,DFL-SEA-0001K7,2024-01-28T18:31:04.510+00:00,e8040394edd3e341fbc5f35bb4f78593,sts,t160,Dynamo Dresden-Borussia Dortmund II,Dynamo Dresden,fdc330fe86a6516ece0108d724f7f9e9,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,1:2,Deutschland,DFL-STA-00000K,Rudolf-Harbig-Stadion,none,105.0,68.0,2879.96,3074.8,1660.68,1569.88,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 23.ST Dynamo Dresden - Borussia Dortmund II,3-liga-2023-2024-23-st-dynamo-dresden-borussia-dortmund-ii,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),27,2023/2024,DFL-SEA-0001K7,2024-02-24T13:02:42.200+00:00,3f00e4bc69f52c8437dfbecdd142f08f,sts,t160,SpVgg Unterhaching-Borussia Dortmund II,SpVgg Unterhaching,c7b620f4d20b4e83e628e04faec67662,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,3:4,Deutschland,DFL-STA-000N6F,uhlsport Park,none,105.0,68.0,2827.52,3001.28,1911.4,1371.04,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 27.ST SpVgg Unterhaching - Borussia Dortmund II,3-liga-2023-2024-27-st-spvgg-unterhaching-borussia-dortmund-ii,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),25,2023/2024,DFL-SEA-0001K7,2024-02-09T18:00:09.170+00:00,f599f6e6613cb855c17f4cae6abc997f,sts,t160,Viktoria Köln-Borussia Dortmund II,Viktoria Köln,e1c2952d381f859e4e5921cfaabdb76a,Borussia Dortmund II,3a41fcf657d212c1581b90f5af75d0f6,1:3,Deutschland,DFL-STA-000N5E,Sportpark Höhenberg,none,105.0,68.0,2826.28,3002.96,1882.28,1815.52,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 25.ST Viktoria Köln - Borussia Dortmund II,3-liga-2023-2024-25-st-viktoria-koln-borussia-dortmund-ii,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3. Liga,5bf16b04979479e6de79d47c856cfb38,Deutscher Fußball-Bund (DFB),27,2023/2024,DFL-SEA-0001K7,2024-02-25T15:36:48.660+00:00,9d654dff6b4ddf5f963aa892d4ca14a0,sts,t160,1. FC Saarbrücken-Arminia Bielefeld,1. FC Saarbrücken,bcaa81bdab63f3b901fab9e6eefbcbcc,Arminia Bielefeld,c6ed81e07bcb710e1388ea8865eb5314,1:1,Deutschland,DFL-STA-000N8T,Ludwigsparkstadion,none,105.0,68.0,2817.44,3087.52,1553.6,1614.0,2.4.1.post15+g651a99a,mens23v2,4bf4bb216249698c183532f4bcfd4bffc34682c6,mens23v2,63737eba1ded671ba581cae5dee3e1b79f670bd1,25.0,3. Liga 2023/2024: 27.ST 1. FC Saarbrücken - Arminia Bielefeld,3-liga-2023-2024-27-st-1-fc-saarbrucken-arminia-bielefeld,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
