player,Nodes Degree_xt,Closeness_xt,Pagerank_xt,Betweenness_xt,Nodes Degree_base,Closeness_base,Pagerank_base,Betweenness_base,match_id,team,player_match_id,Sofascore Rating
Gonzalo Jordy Plata Jiménez,6.069803839,0.124963654,0.047703604,0.028490028,47,0.965338143,0.038958511,0.004273504,3857267,Ecuador,Gonzalo Plata_3857267,7
Mathías Olivera Miramontes,6.067138893,0.116201785,0.042588897,0.005376344,72,0.994579803,0.046226119,0.042473118,3857293,Uruguay,Mathías Olivera_3857293,7
Andries Noppert,6.063387231,0.093190334,0.02382064,0.014112903,76,1.340684205,0.023615601,0.026209677,3869321,Netherlands,Andries Noppert_3869321,6.8
Vitinha,6.059811311,0.114982195,0.036482129,0.003694581,121,1.81392358,0.054889875,0.025862069,3857262,Portugal,Vitinha_3857262,7.1
Pervis Josué Estupiñán Tenorio,6.05652571,0.119165835,0.04850557,0.035612536,79,1.171584496,0.050257927,0.041310541,3857267,Ecuador,Pervis Estupiñán_3857267,6.7
Daley Blind,6.055517298,0.110767562,0.04213378,0.034391534,84,1.276089061,0.047158175,0.05952381,3857285,Netherlands,Daley Blind_3857285,7.1
Hakim Ziyech,6.051201847,0.103714088,0.042150844,0.023185484,58,0.688213703,0.053593015,0.012096774,3869220,Morocco,Hakim Ziyech_3869220,6.2
Aurélien Djani Tchouaméni,6.049931256,0.107071819,0.03555885,0.001149425,145,1.97323345,0.047197903,0.028735632,3857279,France,Aurélien Tchouaméni_3857279,7.5
Dayotchanculle Upamecano,6.04880521,0.104000035,0.032152682,0.003694581,100,1.484146516,0.043396077,0.042487685,3857266,France,Dayot Upamecano_3857266,7.2
Aurélien Djani Tchouaméni,6.047775012,0.108088346,0.047527998,0.005291005,74,0.929102778,0.048748264,0.026014109,3869552,France,Aurélien Tchouaméni_3869552,7.3
Diego Roberto Godín Leal,6.047347328,0.105993526,0.035600892,0.01984127,132,1.487607273,0.05975735,0.027777778,3857287,Uruguay,Diego Godín_3857287,7.6
Ko Itakura,6.047132495,0.107301884,0.040698162,0.016009852,126,1.56156111,0.054847757,0.02955665,3857295,Japan,Ko Itakura_3857295,6.8
Joško Gvardiol,6.037131106,0.101083862,0.029998008,0.012096774,141,1.480828559,0.041917138,0.028225806,3869219,Croatia,Joško Gvardiol_3869219,7.2
Ruben Vargas,6.036975605,0.116804476,0.036409733,0.010344828,56,1.051051051,0.032592774,0,3857290,Switzerland,Ruben Vargas_3857290,6.7
Mathias Jensen,6.032946441,0.120916412,0.035026486,0.008045977,59,1.296614292,0.030008545,0,3857257,Denmark,Mathias Jensen_3857257,7.2
Aïssa Bilal Laïdouni,6.030650537,0.107834657,0.049784549,0.018390805,68,0.745941989,0.05152173,0.076819923,3857254,Tunisia,Aissa Laïdouni_3857254,7.2
Rodrygo Silva de Goes,6.026617284,0.123878995,0.039838458,0.013978495,44,1.037109173,0.028234311,0.018817204,3857269,Brazil,Rodrygo_3857269,6.6
Sergino Dest,6.019195679,0.109616337,0.034225006,0.002298851,71,1.223361569,0.039871711,0.016091954,3869117,United States,Sergiño Dest_3869117,5.8
Daniel Amartey,6.017632987,0.097559803,0.035028997,0,88,1.079245629,0.051027048,0.065232975,3857298,Ghana,Daniel Amartey_3857299,7.1
Angelo Smit Preciado Quiñónez,6.016423189,0.112325217,0.040779351,0.012820513,73,1.34318774,0.038106377,0.01994302,3857286,Ecuador,Ángelo Preciado_3857286,7.9
Jesús Daniel Gallardo Vasconcelos,6.014554243,0.108954496,0.034716688,0.013793103,66,1.061961656,0.036879586,0.045977011,3857260,Mexico,Jesús Gallardo_3857260,6.7
Edson Omar Álvarez Velázquez,6.013273709,0.109089764,0.045651738,0.006896552,76,0.994092074,0.044361551,0.025287356,3857260,Mexico,Edson Álvarez_3857260,6.8
Maya Yoshida,6.007617189,0.105760636,0.03249106,0.003024194,77,1.283688329,0.037884965,0.017137097,3869219,Japan,Maya Yoshida_3869219,6.8
César Jasib Montes Castro,6.006345142,0.113498794,0.037695093,0.001424501,114,1.358184965,0.052303043,0.066951567,3857265,Mexico,César Montes_3857265,6.9
Jean-Charles Castelletto,6.005201566,0.108877223,0.035022729,0.005747126,80,1.06957708,0.040739057,0.024521073,3857290,Cameroon,Jean-Charles Castelletto_3857290,7.3
Joško Gvardiol,6.001932798,0.093926025,0.031261722,0.002298851,113,1.503063151,0.036355197,0,3869420,Croatia,Joško Gvardiol_3869420,7.2
Nicolás Alejandro Tagliafico,5.996749729,0.116106941,0.029792932,0.011827957,73,1.874738962,0.023684825,0.002150538,3857264,Argentina,Nicolás Tagliafico_3857264,6.7
Bartosz Bereszyński,5.992350829,0.112972401,0.037347887,0.032183908,79,1.492655189,0.045706488,0.068965517,3869152,Poland,Bartosz Bereszyński_3869152,5.9
Kylian Mbappé Lottin,5.989528269,0.118786593,0.040717774,0.011494253,89,1.339570922,0.047867023,0.006896552,3869152,France,Kylian Mbappé_3869152,8.8
Ivan Perišić,5.989438467,0.124241352,0.03756391,0.008064516,61,1.341024006,0.03115418,0.006552419,3869219,Croatia,Ivan Perišić_3869219,7.3
Carlos Soler Barragán,5.986841408,0.107683629,0.028940127,0.004301075,84,2.046008876,0.022381989,0.002150538,3857291,Spain,Carlos Soler_3857291,7.3
Connor Roberts,5.983157556,0.103830453,0.038914896,0.01827957,52,0.74188053,0.044137619,0.024731183,3857261,Wales,Connor Roberts_3857261,6.2
Rúben Diogo Da Silva Neves,5.98314153,0.100702793,0.034331787,0.001075269,109,1.315501104,0.0417417,0.006451613,3857298,Portugal,Rúben Neves_3857298,6.5
Woo-Young Jung,5.979752841,0.109996992,0.042082765,0,108,1.802299845,0.052708645,0.006157635,3857299,South Korea,Woo-Young Jung_3857299,6.5
Francisco Javier Calvo Quesada,5.978591006,0.101678963,0.036852333,0.012903226,34,0.531077891,0.042865341,0.030645161,3857291,Costa Rica,Francisco Calvo_3857291,5.4
Idrissa Gana Gueye,5.97803205,0.116306331,0.048447904,0.005698006,42,0.804886813,0.047866409,0.018328585,3857267,Senegal,Idrissa Gueye_3857267,6.9
Kalidou Koulibaly,5.977355951,0.100681493,0.029549344,0.008045977,114,1.446698653,0.051488193,0.066666667,3857301,Senegal,Kalidou Koulibaly_3857301,6.7
Marquinhos,5.974495287,0.122490669,0.038189804,0.009852217,56,1.224324945,0.031517553,0.014778325,3857280,Brazil,Marquinhos_3857280,7.3
In-Beom Hwang,5.973851046,0.103960106,0.036545194,0.00862069,70,1.00850105,0.050878062,0.043719212,3857262,South Korea,In-Beom Hwang_3857262,6.6
Cristiano Ronaldo dos Santos Aveiro,5.973583614,0.121363206,0.039451258,0.013978495,70,1.278332449,0.037760737,0.002150538,3857270,Portugal,Cristiano Ronaldo_3857270,6.8
Bernardo Mota Veiga de Carvalho e Silva,5.972125682,0.111186449,0.033925439,0.006451613,79,0.977935229,0.043805116,0.032795699,3869254,Portugal,Bernardo Silva_3869254,6.5
Gue-Sung Cho,5.971117177,0.12723378,0.050800573,0.019704433,39,0.910391001,0.040150671,0.004310345,3857262,South Korea,Gue-sung Cho_3857262,6.9
Francisco Javier Calvo Quesada,5.969660909,0.088907054,0.03380664,0.018472906,126,0.918485118,0.062699422,0.050492611,3857295,Costa Rica,Francisco Calvo_3857291,5.4
Kalidou Koulibaly,5.966158415,0.097883594,0.034750975,0.018518519,75,1.320458118,0.045456542,0.027777778,3857285,Senegal,Kalidou Koulibaly_3857285,6.7
Moisés Isaac Caicedo Corozo,5.958289809,0.12620769,0.052697277,0.011396011,84,1.430104883,0.05079111,0.027777778,3857286,Ecuador,Moisés Caicedo_3857286,6.7
İlkay Gündoğan,5.957433397,0.104243753,0.032769961,0.004301075,126,1.276121128,0.040120397,0,3857284,Germany,İlkay Gündoğan_3857284,7.7
Marcus Thuram,5.956063438,0.110568386,0.032477424,0.008522727,38,0.916850713,0.02862042,0,3869685,France,Marcus Thuram_3869685,7.1
Junya Ito,5.951376485,0.112839832,0.036328375,0.007056452,68,1.186304376,0.037961487,0.017137097,3869219,Japan,Junya Ito_3869219,7.1
Jan Vertonghen,5.950480816,0.100484554,0.030180239,0.005376344,186,1.493779979,0.057227592,0.056989247,3857283,Belgium,Jan Vertonghen_3857283,7
Ivan Perišić,5.95033291,0.109470308,0.038586164,0.006157635,61,1.01508393,0.029834375,0,3857277,Croatia,Ivan Perišić_3857277,6.9
Jordi Alba Ramos,5.949661533,0.095028396,0.025378568,0.004301075,210,3.035421108,0.045898521,0.052688172,3857291,Spain,Jordi Alba_3857291,8
Mathew Leckie,5.944271547,0.127009933,0.04988533,0.027586207,52,1.063650177,0.041206486,0.00862069,3857279,Australia,Mathew Leckie_3857279,6.4
Ramin Rezaeian,5.944221701,0.102199897,0.036136606,0.025287356,64,0.931977729,0.069080512,0.089655172,3857273,Iran,Ramin Rezaeian_3857273,7.6
Kang-In Lee,5.941107035,0.103065106,0.03702711,0.003694581,45,0.845598966,0.035787416,0.00862069,3857262,South Korea,Kang-in Lee_3857262,6.9
Denzel Dumfries,5.940255679,0.128718467,0.051359052,0.007936508,58,1.117016735,0.041307438,0.021164021,3857285,Netherlands,Denzel Dumfries_3857285,6.1
Jhegson Sebastián Méndez Carabalí,5.939454759,0.10638141,0.041033156,0,99,1.496832398,0.051938983,0.033730159,3857274,Ecuador,Jhegson Méndez_3857274,6.7
Cristian Gabriel Romero,5.935901878,0.111644434,0.039680376,0.01827957,54,0.925249018,0.034647661,0.011290323,3869519,Argentina,Cristian Romero_3869519,7
Nahuel Molina Lucero,5.934172444,0.111516178,0.036547039,0.006451613,104,1.491904639,0.03648168,0,3869151,Argentina,Nahuel Molina_3869151,6.3
João Félix Sequeira,5.932613512,0.13280744,0.043275245,0.016009852,40,1.389181844,0.026277541,0,3869486,Portugal,João Félix_3869486,6.1
Kylian Mbappé Lottin,5.932382097,0.127384703,0.042263755,0.014778325,79,1.548889546,0.04868781,0.016625616,3857266,France,Kylian Mbappé_3857266,8
Ricardo Iván Rodríguez Araya,5.931979221,0.104763321,0.02937626,0.011494253,91,1.202978805,0.040813746,0.025287356,3857290,Switzerland,Ricardo Rodríguez_3857290,6.9
Harry Kane,5.929425169,0.125132055,0.041432036,0.006451613,50,1.121918428,0.030318522,0.001075269,3869118,England,Harry Kane_3869118,7.7
Matías Vecino Falero,5.927824287,0.113178998,0.042246591,0.013227513,64,1.202681016,0.034645841,0,3857287,Uruguay,Matías Vecino_3857287,7.2
Leandro Trossard,5.927571499,0.133393546,0.042008235,0.001231527,53,1.11768488,0.033722311,0.016009852,3857296,Belgium,Leandro Trossard_3857296,6.8
Mateo Kovačić,5.927404143,0.104240772,0.042102331,0.002463054,121,1.367913916,0.05386706,0.027093596,3857296,Croatia,Mateo Kovačić_3857296,6.8
Jude Bellingham,5.919896782,0.115138955,0.042849882,0.002645503,69,1.335750591,0.03356552,0,3857272,England,Jude Bellingham_3857272,6.6
William Silva de Carvalho,5.919793192,0.112885251,0.036623915,0.004301075,114,1.435763565,0.048151246,0.022580645,3857270,Portugal,William Carvalho_3857270,7.2
João Pedro Cavaco Cancelo,5.91629601,0.102411403,0.034886703,0.002150538,121,1.450380554,0.048768624,0.016129032,3857298,Portugal,João Cancelo_3857298,6.8
Jhegson Sebastián Méndez Carabalí,5.91437274,0.107139121,0.040818273,0.004273504,143,1.730621227,0.077084568,0.14031339,3857286,Ecuador,Jhegson Méndez_3857286,7.2
David Raum,5.910509416,0.112106608,0.04520884,0.02183908,64,0.885619231,0.052719067,0.03908046,3857263,Germany,David Raum_3857263,7.2
Thiago Emiliano da Silva,5.909284264,0.098823878,0.029044111,0.003225806,131,1.360546108,0.040975925,0.05483871,3857258,Brazil,Thiago Silva_3857258,7.2
Przemysław Frankowski,5.902039103,0.110046683,0.03976376,0.011904762,42,0.871670702,0.038609995,0.01521164,3857297,Poland,Przemysław Frankowski_3857297,7.3
Joel Nathaniel Campbell Samuels,5.895929075,0.113930394,0.05314441,0.022167488,83,0.96053797,0.052455834,0.020935961,3857295,Costa Rica,Joel Campbell_3857295,7
Cristian Gabriel Romero,5.894676142,0.101502537,0.03344963,0.003225806,135,1.602433582,0.04227719,0.019354839,3869151,Argentina,Cristian Romero_3869151,6.7
Marten de Roon,5.889805438,0.105514874,0.034231661,0,116,1.87802777,0.03756698,0,3857294,Netherlands,Marten de Roon_3857294,7.1
Cristiano Ronaldo dos Santos Aveiro,5.885868991,0.12069524,0.042471491,0.005376344,37,1.056783587,0.024501047,0,3857298,Portugal,Cristiano Ronaldo_3857298,6.7
Tim Ream,5.877838269,0.098149342,0.032480398,0.001149425,129,1.634306135,0.050596134,0.017816092,3869117,United States,Tim Ream_3869117,6.5
Jackson Irvine,5.874781837,0.111511523,0.039827187,0.018390805,61,1.041035527,0.041447728,0.014367816,3857279,Australia,Jackson Irvine_3857279,6.1
Josip Juranović,5.874004122,0.109960837,0.03948436,0.011083744,83,1.186781564,0.038211644,0.014778325,3857296,Croatia,Josip Juranović_3857296,7.3
Borna Sosa,5.873960201,0.10872644,0.040269228,0.009852217,145,1.438541275,0.056353823,0.056650246,3857296,Croatia,Borna Sosa_3857296,7.2
Jesper Lindstrøm,5.873207644,0.132835834,0.042196388,0.013793103,53,1.510163641,0.033250757,0.014942529,3857257,Denmark,Jesper Lindstrøm_3857257,6.4
Djibril Sow,5.871507346,0.119208123,0.037428667,0.001149425,64,1.072522983,0.035836688,0.000574713,3857290,Switzerland,Djibril Sow_3857290,6.6
Marco Asensio Willemsen,5.870410939,0.111073024,0.031151085,0.003225806,77,1.944601416,0.023848598,0,3857291,Spain,Marco Asensio_3857291,7.4
Heung-Min Son,5.869729391,0.124435558,0.050709999,0.013227513,51,1.160593511,0.048393088,0.018518519,3857287,South Korea,Heung-min Son_3857287,6.8
Salis Abdul Samed,5.867615317,0.093180098,0.034414299,0.002150538,94,1.262412109,0.0522911,0.015591398,3857293,Ghana,Salis Abdul Samed_3857293,6.9
Raphinha,5.863962848,0.108792006,0.036927827,0.017204301,63,1.205222025,0.033226024,0.003225806,3857258,Brazil,Raphinha_3857258,6.7
Héctor Alfredo Moreno Herrera,5.861668746,0.096664206,0.030223193,0.001149425,97,1.055207707,0.042659966,0.033333333,3857260,Mexico,Héctor Moreno_3857260,6.6
Jonathan David,5.858555615,0.135448016,0.049245028,0.013793103,46,1.119204122,0.038770087,0,3857268,Canada,Jonathan David_3857268,6.2
Giorgian Daniel De Arrascaeta Benedetti,5.857736873,0.113189992,0.036397599,0.008602151,41,0.89658444,0.034395963,0.01827957,3857270,Uruguay,Giorgian De Arrascaeta_3857270,6.2
Theo Bernard François Hernández,5.857467112,0.103090793,0.03066866,0.006628788,75,1.132394411,0.040606938,0.028724747,3869685,France,Theo Hernández_3869685,6.8
Otávio,5.856986471,0.112852521,0.033284234,0.013546798,88,1.654251365,0.036668414,0.030788177,3869486,Portugal,Otávio_3869486,7.5
Enner Remberto Valencia Lastra,5.842445532,0.112263377,0.041318269,0.014550265,50,1.192771084,0.040928734,0.011904762,3857274,Ecuador,Enner Valencia_3857274,7.1
Firas Tariq Nasser Al Albirakan,5.841843449,0.132492274,0.036934902,0.009259259,50,1.242412307,0.030261767,0,3857297,Saudi Arabia,Firas Al-Buraikan_3857297,6.6
Giorgian Daniel De Arrascaeta Benedetti,5.838978485,0.11878199,0.040953192,0.007526882,42,0.919296471,0.039016986,0.000537634,3857293,Uruguay,Giorgian De Arrascaeta_3857293,8.5
Raphinha,5.837403248,0.111293319,0.037175704,0.008602151,53,1.09128024,0.029134184,0.004301075,3857269,Brazil,Raphinha_3857269,7.4
Jordan Pickford,5.83403006,0.099883339,0.028516632,0.004301075,68,1.196159384,0.026890375,0,3869118,England,Jordan Pickford_3869118,7.2
Neco Williams,5.830988747,0.105733426,0.040895918,0.006896552,44,0.687321773,0.032153266,0.006896552,3857282,Wales,Neco Williams_3857261,6.8
Matty Cash,5.830788947,0.113637178,0.040345808,0.003968254,58,0.950425345,0.050609735,0.033730159,3857297,Poland,Matty Cash_3857297,6.7
Aïssa Bilal Laïdouni,5.828797491,0.114224671,0.034957492,0.001149425,47,0.976628307,0.029431167,0,3857288,Tunisia,Aissa Laïdouni_3857288,6.7
Maya Yoshida,5.825171864,0.108876713,0.042501584,0.016009852,216,1.631275848,0.089090077,0.109605911,3857295,Japan,Maya Yoshida_3857295,7.1
Ousmane Dembélé,5.822588044,0.120980673,0.049246174,0.01,69,1.424765964,0.049870134,0.018333333,3869354,France,Ousmane Dembélé_3869354,6.9
Enzo Fernandez,5.821005143,0.110119425,0.032928033,0.006157635,67,1.360419318,0.027808931,0.031403941,3857300,Argentina,Enzo Fernández_3857300,6.8
Benjamin Pavard,5.820511255,0.104408495,0.031433552,0.002298851,151,2.039183894,0.047466273,0.048275862,3857279,France,Benjamin Pavard_3857279,6.7
Guillermo Varela Olivera,5.815223154,0.111109108,0.032896604,0.012903226,77,1.217025752,0.051188595,0.047311828,3857293,Uruguay,Guillermo Varela_3857293,6.9
Edinson Roberto Cavani Gómez,5.814878498,0.118434497,0.040042593,0.003225806,31,0.742935236,0.028321792,0.002150538,3857270,Uruguay,Edinson Cavani_3857270,7
Matty Cash,5.810625423,0.113256435,0.043739704,0.020689655,74,1.385196586,0.050352611,0.033333333,3869152,Poland,Matty Cash_3869152,6.3
Tajon Buchanan,5.809044182,0.131118432,0.04433984,0.009195402,48,1.190701191,0.04093916,0.017241379,3857268,Canada,Tajon Buchanan_3857268,6.4
Milad Mohammadi,5.806840281,0.104203792,0.04169175,0.016091954,41,0.574970131,0.036289725,0.023563218,3857273,Iran,Milad Mohammadi_3857273,7.2
Raphaël Varane,5.804718811,0.115015699,0.037255389,0.006896552,72,1.312119631,0.032465447,0.017241379,3869152,France,Raphaël Varane_3869152,7.4
Silvan Widmer,5.804099685,0.100353766,0.036149715,0.014942529,93,1.462271748,0.058963281,0.087356322,3857256,Switzerland,Silvan Widmer_3857256,6.9
Bassam Hisham Al Rawi,5.800947444,0.091135649,0.037616324,0.012820513,93,1.250841196,0.050545257,0.038461538,3857286,Qatar,B. A. Rawi_3857286,6.6
Silvan Widmer,5.799179167,0.111741801,0.047788466,0.029032258,79,1.213442066,0.056903595,0.061290323,3857269,Switzerland,Silvan Widmer_3857269,6.6
Joshua Kimmich,5.79782451,0.109998702,0.044766984,0.006896552,52,0.811332904,0.041755861,0.032758621,3857263,Germany,Joshua Kimmich_3857263,6.9
Harry Maguire,5.796350002,0.100106043,0.030194337,0.004301075,128,1.418366936,0.050288949,0.074193548,3869118,England,Harry Maguire_3869118,7.5
Orbelín Pineda Alvarado,5.79295928,0.11858126,0.042219986,0.001149425,51,1.067504582,0.044331309,0.005747126,3857260,Mexico,Orbelín Pineda_3857260,6.6
Karim Boudiaf,5.785261593,0.105569981,0.032732924,0,63,1.107405573,0.039307055,0.005747126,3857301,Qatar,Karim Boudiaf_3857301,6.2
Celso Borges Mora,5.784501795,0.103693316,0.045609797,0.023399015,92,1.032345375,0.057777776,0.076970443,3857295,Costa Rica,Celso Borges_3857295,7.3
Cody Mathès Gakpo,5.784331759,0.112137679,0.037325546,0.004301075,71,1.522949309,0.030182847,0,3857294,Netherlands,Cody Gakpo_3857294,7.7
Firas Tariq Nasser Al Albirakan,5.783208088,0.121207787,0.052759732,0.01954023,40,0.825263158,0.06349512,0.035727969,3857260,Saudi Arabia,Firas Al-Buraikan_3857260,6.2
Salem Mohammed Al Dawsari,5.782038776,0.128591317,0.087481618,0.070197044,38,0.69676502,0.073091087,0.075944171,3857300,Saudi Arabia,Salem Al-Dawsari_3857300,6.3
Joachim Andersen,5.781132645,0.097681443,0.030201268,0.011083744,83,1.243495876,0.039806152,0.012315271,3857266,Denmark,Joachim Andersen_3857266,7.3
Marko Grujić,5.780825918,0.113700798,0.03689449,0.009677419,29,0.76695415,0.023017718,0.01702509,3857259,Serbia,Marko Grujić_3857259,6.7
Davy Klaassen,5.780405452,0.109534238,0.0363837,0.004301075,59,1.29152914,0.024163602,0,3857294,Netherlands,Davy Klaassen_3857294,7.1
Michael Steveen Estrada Martínez,5.778832174,0.137029799,0.051449485,0.018518519,34,0.968190172,0.028710782,0,3857286,Ecuador,Michael Estrada_3857286,7.1
Weston McKennie,5.77224071,0.120743323,0.045802528,0.021164021,57,1.045511121,0.039557642,0.029100529,3857272,United States,Weston McKennie_3857272,6.9
Harry Kane,5.770090462,0.123442717,0.043208752,0.01984127,45,1.098988439,0.030809568,0.007936508,3857272,England,Harry Kane_3857272,6.4
Harry Wilson,5.763064508,0.097307821,0.033943218,0.011494253,44,0.747021088,0.029267219,0.013793103,3857282,Wales,Harry Wilson_3857282,7.6
André-Frank Zambo Anguissa,5.762258219,0.10684636,0.041120945,0.009677419,37,0.722109936,0.031521406,0.008602151,3857259,Cameroon,Frank Anguissa_3857259,6.4
Ismail Jakobs,5.752565271,0.107708594,0.038000543,0.021367521,40,0.771084337,0.040608078,0.01994302,3857267,Senegal,Ismail Jakobs_3857267,6.7
Celso Borges Mora,5.752497469,0.109833916,0.042704472,0.001075269,57,1.179716369,0.046238827,0.032795699,3857292,Costa Rica,Celso Borges_3857292,6.7
Carlos Soler Barragán,5.750152176,0.112578853,0.038896411,0.012096774,71,1.869013221,0.024462335,0.001008065,3869220,Spain,Carlos Soler_3869220,6.8
Nathan Aké,5.747251023,0.102835329,0.038948196,0.007936508,139,1.33800105,0.061744405,0.037037037,3857274,Netherlands,Nathan Aké_3857274,7.3
Yeltsin Ignacio Tejeda Valverde,5.747112795,0.103763396,0.040923744,0.005376344,52,1.11090984,0.046087082,0.034408602,3857292,Costa Rica,Yeltsin Tejeda_3857292,7.3
